config,condition,scan_id,pa_x,pa_y,pa_z,focus_x,focus_y,focus_z,geometry_echo_max,geometry_x,geometry_y,geometry_z,edm_response,born_response,edge_gtd_response,edm_x,edm_y,edm_z,edm_vs_geometry_dB,geometry_echo_dB_norm,edm_response_dB_norm
1D32,A_PA1_to_C1,24,-104.0080483892786,163.43165260561457,-74.05227738223644,-98.53,142.08,-51.8,0.6385832375965275,-121.821,167.8442,-57.5633,0.7500187978232923,0.7322033060090679,0.017815491814224326,-98.53,142.08,-51.8,1.3970926782100284,-2.8686910869773206,-5.699746899654214
1D32,A_PA1_to_C1,25,-103.00947648346532,164.44471236433247,-74.41947317795704,-97.37,142.87,-51.8,0.6271487005714408,-116.4743,166.3501,-53.9487,0.7395787358369652,0.7219262016200662,0.01765253421689906,-97.37,142.87,-51.8,1.432277783735527,-3.025630839661165,-5.8215015468125575
1D32,A_PA1_to_C1,26,-102.00468577891398,165.4524307713405,-74.78439012090907,-96.21,143.66,-51.8,0.6382350965358594,-114.9168,166.5672,-51.2924,0.7292987940162518,0.712071115809782,0.017227678206469726,-96.21,143.66,-51.8,1.1584962609134843,-2.873427727775064,-5.943079957748502
1D32,A_PA1_to_C1,27,-100.994437870225,166.45540656397864,-75.14728615286857,-95.03,144.44,-51.8,0.6062723128714116,-90.0512,186.8126,-57.4577,0.7188715906334899,0.7023736238799255,0.016497966753564457,-95.03,144.44,-51.8,1.4796717097543262,-3.3196866667628107,-6.068163447895407
1D32,A_PA1_to_C1,28,-99.97865204218024,167.45352101051787,-75.50811248064947,-93.86,145.21,-51.8,0.6208808603883406,-112.9995,168.734,-50.0596,0.7085745091662807,0.6929561580642359,0.015618351102044799,-93.86000000000001,145.21,-51.8,1.1475450472490316,-3.112875929884036,-6.193479373521925
1D32,A_PA1_to_C1,29,-98.95724657977786,168.4466515454952,-75.86681827461119,-92.67,145.97,-51.8,0.6073158973936116,-112.1443,169.9877,-49.6226,0.6982776435545541,0.6836869610027974,0.01459068255175678,-92.67,145.97,-51.8,1.212269761537659,-3.3047483835042737,-6.320627112853536
1D32,A_PA1_to_C1,30,-97.93013914227564,169.4346716568485,-76.22335155664793,-91.48,146.72,-51.8,0.6066779738421965,-110.9665,170.7602,-49.6226,0.6881967556668758,0.6746481435341611,0.01354861213271466,-91.48,146.72,-51.8,1.0950878651595044,-3.313876821804327,-6.446937447531742
1D32,A_PA1_to_C1,31,-96.89724697053715,170.41745089425962,-76.57765923268899,-90.28,147.46,-51.8,0.5898497672291574,-107.9108,171.1974,-51.2924,0.6782558691864288,0.6657950060463104,0.012460863140118442,-90.28,147.46,-51.8,1.2130429636871531,-3.5582131275978686,-6.573318654797635
1D32,A_PA1_to_C1,32,-95.85848647488528,171.3948547881875,-76.9296856030413,-89.08,148.19,-51.8,0.5711947188326469,-110.5525,174.4095,-48.3545,0.6684951348789263,0.6571621893336484,0.011332945545277872,-89.08,148.19,-51.8,1.366281351205036,-3.8373577074608085,-6.699224847142694
1D32,A_PA1_to_C1,33,-94.81326018775638,172.36626166812076,-77.2791700240405,-87.87,148.91,-51.8,0.581344076096502,-105.9051,173.2827,-50.0596,0.6588242292462116,0.6487182164327675,0.010106012813444153,-87.87,148.91,-51.8,1.0867262252494145,-3.6843763478056015,-6.825798613443107
1D32,A_PA1_to_C1,34,-93.76170417127643,173.33171905220786,-77.62613400929244,-86.65,149.62,-51.8,0.5780326492462375,-104.7046,174.012,-50.0596,0.6492575187470255,0.6404598040892909,0.00879771465773455,-86.65,149.62,-51.8,1.009292363027288,-3.733993984165662,-6.952850112025294
1D32,A_PA1_to_C1,35,-92.7040723383632,174.29139429579996,-77.97065069942045,-85.43,150.32,-51.8,0.568377443576775,-105.9216,176.7424,-48.8109,0.6399658796740472,0.6324136600402045,0.007552219633842719,-85.43,150.32,-51.8,1.030399709568661,-3.8803046881148124,-7.078053469433071
1D32,A_PA1_to_C1,36,-91.64028159188727,175.24513757738708,-78.31266006500847,-84.20999999999998,151.01,-51.8,0.5616284379018454,-104.2578,177.7306,-48.8109,0.6310590824655589,0.6245737006208399,0.006485381844718932,-84.20999999999998,151.01,-51.8,1.0124186320915394,-3.984059573755955,-7.199789432551336
1D32,A_PA1_to_C1,37,-90.57025047081125,176.19279682622724,-78.652099442385,-82.98,151.69,-51.8,0.5544676970904721,-103.4293,178.8741,-48.056,0.6225216085045566,0.6168994360064367,0.005622172498119949,-82.98,151.69,-51.8,1.0055636282514837,-4.095516384521872,-7.318101247157309
1D32,A_PA1_to_C1,38,-89.49389790372966,177.13421557530071,-78.9889050592017,-81.73999999999998,152.36,-51.8,0.553508412482362,-101.4644,179.3427,-48.8109,0.614321462629799,0.6093884347133464,0.004933027916452702,-81.73999999999998,152.36,-51.8,0.9054292542094877,-4.110556857412072,-7.433276094089506
1D32,A_PA1_to_C1,39,-88.4111426719469,178.0692323141224,-79.32301148830727,-80.5,153.02,-51.8,0.5319828316672678,-100.5585,180.3665,-48.3545,0.6064029694244648,0.6020729737408202,0.004329995683644525,-80.5,153.02,-51.8,1.1372740491018112,-4.455089038555338,-7.545963480340447
1D32,A_PA1_to_C1,40,-87.32190406766502,178.99768111829334,-79.65435128222146,-79.25,153.67,-51.8,0.5416957917858557,-98.8609,181.3041,-48.3545,0.5986209499417594,0.5949146605807505,0.003706289361008872,-79.25,153.67,-51.8,0.8679290006813247,-4.297932140099957,-7.658151630305552
1D32,A_PA1_to_C1,41,-86.2261025357334,179.91939200172868,-79.98285537263546,-77.98999999999998,154.31,-51.8,0.5343868736259735,-97.0629,182.0543,-48.6119,0.590965124593657,0.587911113595899,0.0030540109977580765,-77.98999999999998,154.31,-51.8,0.8741214041221802,-4.415925738227818,-7.769952824992558
1D32,A_PA1_to_C1,42,-85.12365930706834,180.83419046085237,-80.30845245386091,-76.73999999999998,154.94,-51.8,0.5221423337557451,-96.0121,182.8312,-48.3545,0.5836151948542729,0.5811257052614213,0.0024894895928516585,-76.73999999999998,154.94,-51.8,0.9667536919482618,-4.617263255964374,-7.878658054903034
1D32,A_PA1_to_C1,43,-84.01449627720152,181.7418966549487,-80.63107011321773,-75.47,155.56,-51.8,0.5253144034310901,-94.2026,183.5531,-48.6119,0.5765204691691043,0.574455759327717,0.002064709841387315,-75.47,155.56,-51.8,0.8079084527212526,-4.564655199949934,-7.984895238115603
1D32,A_PA1_to_C1,44,-82.89853717976428,182.64232658248503,-80.95063473369008,-74.2,156.17,-51.8,0.5136711252549827,-92.4753,184.4308,-48.6119,0.5698117134320372,0.567964143739405,0.001847569692632224,-74.2,156.17,-51.8,0.9009243803602541,-4.7593383024430365,-8.086562412969704
1D32,A_PA1_to_C1,45,-81.77570602721802,183.53529052099293,-81.26706971245501,-72.93,156.77,-51.8,0.5102621515136784,-88.6623,182.7224,-50.0596,0.5633795420895201,0.5616466233635625,0.0017329187259575627,-72.93,156.77,-51.8,0.8601543311840523,-4.817174256736962,-8.18516841643983
1D32,A_PA1_to_C1,46,-80.64582348921154,184.42047698396848,-81.58024546867004,-71.65,157.35,-51.8,0.5073039993797819,-89.6628,186.0325,-48.3545,0.5569730191323883,0.555383291026318,0.0015897281060702445,-71.65,157.35,-51.8,0.8113174294390669,-4.867675652301701,-8.284506713749554
1D32,A_PA1_to_C1,47,-79.50878396989144,185.297642211527,-81.89006653611777,-70.37,157.93,-51.8,0.5028692110783082,-86.5466,185.0529,-49.3591,0.5507437900236171,0.5493799286969187,0.0013638613266984555,-70.37,157.93,-51.8,0.7898912561606887,-4.943940452887216,-8.382197687613449
1D32,A_PA1_to_C1,48,-78.36470409990349,186.16679159789868,-82.19653532246785,-69.08,158.5,-51.8,0.49597256305781545,-86.6593,187.2385,-48.6119,0.5445913210617317,0.5435110156509745,0.0010803054107572422,-69.08,158.5,-51.8,0.8122612733332151,-5.063888330731978,-8.479775548285684
1D32,A_PA1_to_C1,49,-77.21351525637408,187.0277172845943,-82.49957047786444,-67.79,159.06,-51.8,0.4924489098711865,-84.8977,188.0451,-48.6119,0.5386559525832942,0.5378030162537083,0.0008529363295858858,-67.79,159.06,-51.8,0.7790056623986978,-5.125817767102564,-8.574960595590786
1D32,A_PA1_to_C1,50,-76.05515221567958,187.88020837156645,-82.79908752134475,-66.49,159.6,-51.8,0.48858687821445557,-83.8564,188.8324,-46.8383,0.5329287147937279,0.5321437942549041,0.0007849205388237966,-66.49,159.6,-51.8,0.754546440490951,-5.194205392604151,-8.66780744300012
1D32,A_PA1_to_C1,51,-74.88955223574898,188.72404937384064,-83.0949989297513,-65.19,160.14,-51.8,0.4851523944998515,-82.0223,189.5309,-48.3545,0.5275624828785864,0.5267216731080344,0.0008408097705520452,-65.19,160.14,-51.8,0.7279144861951886,-5.255477790774803,-8.755711795466535
1D32,A_PA1_to_C1,52,-73.71665496632944,189.559018973578,-83.38721635930006,-63.89,160.66,-51.8,0.476986040906547,-78.6448,187.8774,-49.6226,0.5222554205488542,0.5213741846824095,0.0008812358664447005,-63.89,160.66,-51.8,0.7875457351629006,-5.40292798476881,-8.84353074049283
1D32,A_PA1_to_C1,53,-72.53640296667295,190.384890624968,-83.67564995326215,-62.58,161.18,-51.8,0.47491143270708885,-79.1464,190.8576,-46.8383,0.5170601627137736,0.5162273065160184,0.0008328561977551724,-62.58,161.18,-51.8,0.7385690777876485,-5.440788882383451,-8.930368295482724
1D32,A_PA1_to_C1,54,-71.34874150332857,191.201432346799,-83.96020704576206,-61.26,161.68,-51.8,0.4662911699561607,-77.2519,191.528,-48.3545,0.5119294585045532,0.5111263402899192,0.0008031182146339622,-61.26,161.68,-51.8,0.811058598784689,-5.599897546922258,-9.016987439024488
1D32,A_PA1_to_C1,55,-70.15362113228008,192.0084093828919,-84.24079431973101,-59.94,162.18,-51.8,0.4571315671072254,-76.2967,192.0164,-46.8383,0.506842999419156,0.5062457384869237,0.0005972609322323652,-59.94,162.18,-51.8,0.8966447983563747,-5.772217126508204,-9.103720819038752
1D32,A_PA1_to_C1,56,-68.95099439080366,192.80558006060815,-84.51731481171478,-58.62,162.66,-51.8,0.46363932749518716,-74.2456,192.7152,-48.3545,0.5018514233110528,0.5014351363531583,0.00041628695789453185,-58.62,162.66,-51.8,0.6878978596265124,-5.649436030611106,-9.189686661871514
1D32,A_PA1_to_C1,57,-67.7408184239931,193.5926979010977,-84.78967186808131,-57.3,163.13,-51.8,0.4548189801322067,-72.2756,192.9852,-48.8109,0.4972451515179867,0.496765985641768,0.0004791658762186945,-57.3,163.13,-51.8,0.7746395426567156,-5.816269774673181,-9.269778722903387
1D32,A_PA1_to_C1,58,-66.52304882046394,194.36950405264457,-85.05776186945315,-55.97,163.59,-51.8,0.4519682539191691,-69.4626,191.4681,-49.6226,0.4928885221657022,0.4922105693607439,0.0006779528049583207,-55.97,163.59,-51.8,0.7528154741886297,-5.870882750945641,-9.346215767643933
1D32,A_PA1_to_C1,59,-65.29736445794792,195.13533624133385,-85.32131526549605,-54.63,164.04,-51.8,0.45279095269532404,-69.6814,194.5886,-47.7361,0.4885649447675089,0.4877727289744419,0.000792215793066995,-54.63,164.04,-51.8,0.6604912392436006,-5.855086564087783,-9.422743815731103
1D32,A_PA1_to_C1,60,-64.06398870106675,195.89027226448488,-85.58037062872329,-53.3,164.48,-51.8,0.43994798783372435,-68.179,194.9475,-48.3545,0.4841447795471349,0.4834947655992157,0.0006500139479191705,-53.3,164.48,-51.8,0.8314783511504127,-6.105014660331863,-9.501684800068372
1D32,A_PA1_to_C1,61,-62.8228995497926,196.63404521676424,-85.83482177572114,-51.96,164.91,-51.8,0.4444535536462531,-66.3457,195.58,-48.3545,0.47978706120200476,0.4793260098827067,0.0004610513192980665,-51.96,164.91,-51.8,0.6644429771516497,-6.016513715592518,-9.580219229327792
1D32,A_PA1_to_C1,62,-61.574080991881786,197.36638378280423,-86.08456237099055,-50.61,165.33,-51.8,0.4343515848278814,-64.5778,195.7472,-45.9523,0.4756059619063103,0.47526528230420423,0.0003406796021060909,-50.61,165.33,-51.8,0.7881175912027969,-6.216213165536036,-9.656244065220159
1D32,A_PA1_to_C1,63,-60.3175221924691,198.0870113508912,-86.32948341654753,-49.26,165.73,-51.8,0.4379451924799918,-63.3146,196.7119,-48.056,0.47191778788758754,0.471269860572676,0.0006479273149115136,-49.26,165.73,-51.8,0.6489316830476893,-6.14464610976183,-9.72386291760106
1D32,A_PA1_to_C1,64,-59.05321894838989,198.7956474068054,-86.56947528206895,-47.91,166.13,-51.8,0.4329609919762319,-61.6569,196.6882,-45.9523,0.46825584931439856,0.4674664602479533,0.0007893890664452823,-47.91,166.13,-51.8,0.6806888242004461,-6.24406597596216,-9.791525642648633
1D32,A_PA1_to_C1,65,-57.78117418123128,199.4920086289987,-86.80442607520538,-46.56,166.51,-51.8,0.42093154000891,-59.7019,197.2913,-45.9523,0.4644044489239489,0.4637257664329185,0.000678682491030344,-46.56,166.51,-51.8,0.8536980662512619,-6.488812009985568,-9.863262434621227
1D32,A_PA1_to_C1,66,-56.50139772720847,200.1758074461437,-87.03422398879702,-45.2,166.89,-51.8,0.4275417755934641,-58.2806,197.9342,-48.6119,0.4606760745588644,0.4601496951659013,0.0005263793929630937,-45.2,166.89,-51.8,0.648342019855187,-6.353470244052235,-9.93327671508397
1D32,A_PA1_to_C1,67,-55.21390634241263,200.8467522123485,-87.25875552522025,-43.84,167.25,-51.8,0.4265359945358619,-56.8967,198.641,-46.8383,0.45711090362545265,0.4566347094664829,0.0004761941589697686,-43.84,167.25,-51.8,0.6013178896178285,-6.3739276487765455,-10.000758250045635
1D32,A_PA1_to_C1,68,-53.9187252008448,201.50454957328992,-87.47790625334092,-42.48,167.6,-51.8,0.4159874415759051,-55.1082,198.5788,-48.8109,0.45389393102054,0.45324099720838806,0.0006529338121519072,-42.48,167.6,-51.8,0.7574831228690637,-6.591436980536049,-10.062102348553903
1D32,A_PA1_to_C1,69,-52.61588688166932,202.14890215357067,-87.69156066867265,-41.12,167.94,-51.8,0.4127501997824133,-51.7362,195.9661,-50.6291,0.4507723718121882,0.44996666671835317,0.0008057050938350399,-41.12,167.94,-51.8,0.7653999559853398,-6.659295532058166,-10.122044066959745
1D32,A_PA1_to_C1,70,-51.305433226217545,202.77951170494575,-87.89960339828632,-39.75,168.27,-51.8,0.4126891084800084,-52.1382,199.9697,-48.056,0.44748696318813236,0.4467896215416748,0.0006973416464575985,-39.75,168.27,-51.8,0.7031476011490645,-6.660581228792479,-10.185582118530334
1D32,A_PA1_to_C1,71,-49.98700076908163,203.3952860211952,-88.10159506690974,-38.38,168.59,-51.8,0.4127124177724107,-50.1195,199.8982,-48.8109,0.4441444765822003,0.4437360921602957,0.000408384421904611,-38.38,168.59,-51.8,0.637534586886302,-6.660090650728442,-10.25070455472906
1D32,A_PA1_to_C1,72,-48.66072424070704,203.99600512794527,-88.29745317406535,-37.0,168.89,-51.8,0.4025017284162412,-48.9684,200.7457,-46.8383,0.441169592469611,0.44072807830240196,0.00044151416720908024,-37.0,168.89,-51.8,0.796756429738918,-6.877686382003597,-10.3090784431516
1D32,A_PA1_to_C1,73,-47.32700018966312,204.58196768582224,-88.48730791743925,-35.63,169.19,-51.8,0.41010090193350107,-46.8598,200.7347,-45.9523,0.4386444848870377,0.437911240176787,0.0007332447102506992,-35.63,169.19,-51.8,0.584438977559923,-6.715226886346675,-10.35893639967367
1D32,A_PA1_to_C1,74,-45.985910393316935,205.15286772437383,-88.67104090949582,-34.25,169.47,-51.8,0.4039192935020052,-45.1548,201.3396,-48.6119,0.43598500001187634,0.4351325641425322,0.0008524358693441093,-34.25,169.47,-51.8,0.6635389927764721,-6.84714941375154,-10.411758911861988
1D32,A_PA1_to_C1,75,-44.63754649554768,205.7083984412187,-88.84853507484068,-32.87,169.75,-51.8,0.3981702081580759,-43.932,201.7117,-46.3629,0.43322180400837823,0.432521663704085,0.0007001403042932382,-32.87,169.75,-51.8,0.732830886407332,-6.971666131381838,-10.466983735861424
1D32,A_PA1_to_C1,76,-43.28201139690344,206.24825580764937,-89.01967349375997,-31.49,170.01,-51.8,0.40065569914878746,-41.9674,202.3276,-46.8383,0.43040811689421676,0.42996640458512275,0.00044171230909401175,-31.49,170.01,-51.8,0.6221825630940887,-6.917614879635053,-10.523580807427885
1D32,A_PA1_to_C1,77,-41.919417359232085,206.77213383026503,-89.18434026853464,-30.1,170.26,-51.8,0.39343014179263086,-40.0506,202.1597,-48.8109,0.4280772887192451,0.42750307986893743,0.0005742088503076552,-30.1,170.26,-51.8,0.7330911586778045,-7.075688787306586,-10.570746119515702
1D32,A_PA1_to_C1,78,-40.54939109286912,207.2785156165476,-89.34193078350054,-28.71,170.5,-51.8,0.39654433038096726,-38.8688,202.8469,-48.3545,0.4260343991383356,0.42515886493441507,0.0008755342039204881,-28.71,170.5,-51.8,0.6230584338778473,-7.0072064768901825,-10.612296533899254
1D32,A_PA1_to_C1,79,-39.17222385924912,207.7673671887726,-89.49243903545896,-27.33,170.73,-51.8,0.3947812279321852,-36.9277,203.0122,-48.6119,0.42386696286037145,0.42294765355070757,0.0009193093096638691,-27.33,170.73,-51.8,0.6174614892012088,-7.0459115040952955,-10.656598505781009
1D32,A_PA1_to_C1,80,-37.78842126078582,208.2392299301881,-89.63609218903564,-25.94,170.94,-51.8,0.3899840952091796,-34.9303,202.7461,-45.6335,0.42147756970932176,0.42077399209606253,0.0007035776132592557,-25.94,170.94,-51.8,0.674551434264346,-7.152103465395545,-10.70570052201812
1D32,A_PA1_to_C1,81,-36.398144323079634,208.69380836243155,-89.7727800705817,-24.54,171.15,-51.8,0.3938641937174772,-33.7981,203.8782,-48.056,0.4192884663061155,0.4187430509509776,0.0005454153551378983,-24.54,171.15,-51.8,0.5433283059458445,-7.066111359073356,-10.750931544014431
1D32,A_PA1_to_C1,82,-35.001565987997985,209.13081320906835,-89.90239448340782,-23.15,171.34,-51.8,0.3892633119914494,-31.2351,200.7079,-50.0596,0.41759368248391904,0.416782306666203,0.0008113758177160646,-23.15,171.34,-51.8,0.6102089282868762,-7.168171905815902,-10.786111468415944
1D32,A_PA1_to_C1,83,-33.59882471196269,209.5498193112597,-90.02477205237446,-21.75,171.53,-51.8,0.38696768866029774,-30.5855,204.2622,-48.3545,0.4160366010770392,0.41496277792202785,0.0010738231550113447,-21.75,171.53,-51.8,0.6291367234098613,-7.2195473057167225,-10.818559073193782
1D32,A_PA1_to_C1,84,-32.18939736157059,209.9482143116595,-90.1388748450846,-20.36,171.7,-51.8,0.38845379310205547,-28.6663,204.5408,-48.3545,0.4142457182324915,0.41323091154397745,0.0010148066885140624,-20.36,171.7,-51.8,0.558373231868718,-7.186254044492171,-10.856029303510377
1D32,A_PA1_to_C1,85,-30.77429878000518,210.328098954824,-90.24555516389712,-18.96,171.86,-51.8,0.3767016457321519,-26.6864,204.357,-48.8109,0.4123644409541143,0.41158719535203864,0.0007772456020756614,-18.96,171.86,-51.8,0.785673811123711,-7.453091023947712,-10.895565703710922
1D32,A_PA1_to_C1,86,-29.353752174889728,210.6892116692296,-90.34471752312658,-17.56,172.01,-51.8,0.36745879815324345,-24.2259,201.2353,-50.6291,0.4108905203331179,0.41004661117212426,0.0008439091609936461,-17.56,172.01,-51.8,0.9703494300212973,-7.66886836984372,-10.926667430709342
1D32,A_PA1_to_C1,87,-27.927991414838672,211.031298188544,-90.4362692640794,-16.16,172.14,-51.8,0.3829210198565904,-23.7297,205.077,-46.3629,0.4097614062501429,0.40855811164222466,0.0012032946079182396,-16.16,172.14,-51.8,0.5884368929243725,-7.310857236458572,-10.950568834421121
1D32,A_PA1_to_C1,88,-26.49708986336301,211.3533998370832,-90.5198371965285,-14.76,172.27,-51.8,0.38323749119064887,-21.5472,202.5525,-49.6226,0.4086126695468956,0.40722709852374434,0.0013855710231512693,-14.76,172.27,-51.8,0.5568767978455522,-7.303681605833986,-10.974953298875354
1D32,A_PA1_to_C1,89,-25.060970741497925,211.65367905566976,-90.594698687592,-13.36,172.38,-51.8,0.3843279555037402,-20.3344,205.6604,-48.056,0.4072123936888091,0.40596406407691443,0.0012483296118946782,-13.36,172.38,-51.8,0.5023802371662351,-7.279001862651528,-11.004770116372214
