config,condition,scan_id,pa_x,pa_y,pa_z,focus_x,focus_y,focus_z,beam_sum,beam_mean,beam_max,beam_db,beam_percent
2D8x8,B_PA2_to_C2,90,-18.61196423594128,155.18762180084667,-98.79404690542012,-11.48,202.98,-51.8,72.90655504620243,1.139164922596913,1.1799993003262037,-0.299059792693343,96.61554551810431
2D8x8,B_PA2_to_C2,91,-17.53082121803602,155.2336156026439,-98.86791142702478,-10.13,203.05,-51.8,72.56223177203088,1.1337848714379826,1.179994954686334,-0.340178710504967,96.1592493599937
2D8x8,B_PA2_to_C2,92,-16.44925130893432,155.27761120152687,-98.93656618480166,-8.779999999999998,203.11,-51.8,72.19850480790062,1.1281016376234472,1.179971639859578,-0.38382727146013346,95.6772394908287
2D8x8,B_PA2_to_C2,93,-15.367282953400316,155.31960635618893,-99.00000520316732,-7.429999999999999,203.16,-51.8,71.81429500382804,1.122098359434813,1.1799292066523688,-0.43017331678501697,95.16808582432571
2D8x8,B_PA2_to_C2,94,-14.28493673047202,155.3595507877873,-99.05810188618948,-6.08,203.21,-51.8,71.41031072771484,1.1157861051205444,1.1798674356475682,-0.47917288813241204,94.63272708747856
2D8x8,B_PA2_to_C2,95,-13.20224339567479,155.3974442967575,-99.1108541938934,-4.73,203.24,-51.8,70.98941774975066,1.109209652339854,1.179786895578093,-0.530519061910389,94.07496099024657
2D8x8,B_PA2_to_C2,96,-12.119239570985169,155.4333259341982,-99.15836949775446,-3.38,203.27,-51.8,70.55316423678008,1.1023931911996887,1.1796877260961698,-0.5840614208741312,93.49683915863443
2D8x8,B_PA2_to_C2,97,-11.03595403858412,155.46719473161767,-99.20064078858212,-2.03,203.29,-51.8,70.10004178053897,1.0953131528209215,1.1795696868409522,-0.6400258083870191,92.89636265458765
2D8x8,B_PA2_to_C2,98,-9.952415705712683,155.49904677165716,-99.23766471970472,-0.68,203.3,-51.8,69.63056590864463,1.0879775923225723,1.179432754627016,-0.6983928479776429,92.27421465374033
2D8x8,B_PA2_to_C2,99,-8.868653542257167,155.52888109151874,-99.2694358153294,0.68,203.3,-51.8,69.13317303920917,1.0802058287376433,1.1792728122228975,-0.7606615372832835,91.61507113246343
2D8x8,B_PA2_to_C2,100,-7.784696647000554,155.55669596799535,-99.295951680497,2.03,203.29,-51.8,68.63213316662971,1.0723770807285893,1.1790974586802092,-0.823841395050471,90.95109461368665
2D8x8,B_PA2_to_C2,101,-6.700574090627914,155.58248888798403,-99.31720834713164,3.38,203.27,-51.8,68.1162451525069,1.0643163305079204,1.1789030004712644,-0.8893773475665989,90.26744138279211
2D8x8,B_PA2_to_C2,102,-5.616315065931505,155.6062589687898,-99.33320358502304,4.73,203.24,-51.8,67.58603871673073,1.0560318549489176,1.178689336241976,-0.9572514892514927,89.56481342297063
2D8x8,B_PA2_to_C2,103,-4.531948766026188,155.62800404835014,-99.34393501923688,6.08,203.21,-51.8,67.04329574797666,1.0475514960621353,1.178456537164193,-1.0272842363638341,88.84557208768797
2D8x8,B_PA2_to_C2,104,-3.4475044580098806,155.64772418831205,-99.34940086171216,7.429999999999999,203.16,-51.8,66.48606717018473,1.0388447995341363,1.178204092802701,-1.0997784641513622,88.10713446726375
2D8x8,B_PA2_to_C2,105,-2.3630114133557245,155.66541793816927,-99.3496006662767,8.779999999999998,203.11,-51.8,65.91762420892417,1.02996287826444,1.1779323471815233,-1.174360420464182,87.35383557989606
2D8x8,B_PA2_to_C2,106,-1.2784989144168657,155.68108421535902,-99.34453342396944,10.13,203.05,-51.8,65.33715620212081,1.0208930656581376,1.1776408960490488,-1.2511867867109996,86.5846011386641
2D8x8,B_PA2_to_C2,107,-0.193996270036946,155.69472371767526,-99.33419986729729,11.48,202.98,-51.8,64.74520494117148,1.0116438272058044,1.1773295509115704,-1.3302391466102301,85.8001491238829
2D8x8,B_PA2_to_C2,108,0.8904672233824948,155.70633517500383,-99.31859957134051,12.83,202.89,-51.8,64.14050797933753,1.0021954371771489,1.176997575606507,-1.4117434420846744,84.99880654496522
2D8x8,B_PA2_to_C2,109,1.9748622970068277,155.7159185771087,-99.29773448040478,14.18,202.8,-51.8,63.52717352356593,0.9926120863057176,1.1766457474401177,-1.4952006854017605,84.18601758529117
2D8x8,B_PA2_to_C2,110,3.059159680973665,155.7234744275543,-99.27160608203349,15.53,202.71,-51.8,62.906022711017464,0.9829066048596479,1.1762740354068206,-1.580546796627652,83.3628704133345
2D8x8,B_PA2_to_C2,111,4.143330136585643,155.72900397382435,-99.24021636121546,16.87,202.6,-51.8,62.2883145004599,0.9732549140696859,1.1758904117100315,-1.6662597610333294,82.54428536708988
2D8x8,B_PA2_to_C2,112,5.227344481535621,155.73250618129498,-99.20356807735816,18.22,202.48,-51.8,61.64738768470688,0.963240432573545,1.1754766077227259,-1.7560977837855187,81.69493109569527
2D8x8,B_PA2_to_C2,113,6.311173611409227,155.73398248082182,-99.16166550764348,19.57,202.36,-51.8,60.9979852443079,0.9530935194423109,1.1750405374022417,-1.848081533501626,80.83434495223841
2D8x8,B_PA2_to_C2,114,7.394782462526731,155.73338500105064,-99.11438346663768,20.91,202.22,-51.8,60.35124625196383,0.9429882226869348,1.1745908901128301,-1.9406664906678461,79.97728840206192
2D8x8,B_PA2_to_C2,115,8.478141025309707,155.7307228648241,-99.0617464588014,22.26,202.08,-51.8,59.68787859287135,0.9326231030136148,1.1741116686691715,-2.036668472364591,79.09819559316878
2D8x8,B_PA2_to_C2,116,9.561224891104924,155.72603815765683,-99.00386883744936,23.6,201.93,-51.8,59.03550418591712,0.922429752904955,1.173623719550937,-2.1321258119542392,78.23367100865111
2D8x8,B_PA2_to_C2,117,10.64400526204448,155.71933353831668,-98.94075634454964,24.94,201.76,-51.8,58.37459236505475,0.9121030057039805,1.1731125448878053,-2.2299141272662055,77.35783266912848
2D8x8,B_PA2_to_C2,118,11.726453465486236,155.71061091327692,-98.87241568891406,26.28,201.59,-51.8,57.71116089255124,0.9017368889461131,1.1725806463411768,-2.329195135125599,76.4786552948967
