config,condition,scan_id,pa_x,pa_y,pa_z,focus_x,focus_y,focus_z,beam_sum,beam_mean,beam_max,beam_db,beam_percent
1D32,B_PA2_to_C2,0,-111.344089,143.730347,-72.942256,-123.81,161.25,-51.8,4.225587263855068,0.1320496019954709,0.9606716346344036,-17.038188782081175,14.063407495926969
1D32,B_PA2_to_C2,1,-110.38386537861794,143.92504987544245,-73.40755896180973,-122.74,162.07,-51.8,4.31845700571778,0.1349517814286806,0.9654211812613067,-16.84935827670082,14.37249235024502
1D32,B_PA2_to_C2,2,-109.4218299609588,144.1185327097424,-73.86961573883003,-121.66,162.88,-51.8,4.415968152521842,0.13799900476630755,0.9698966706701374,-16.65541162667894,14.697024517556029
1D32,B_PA2_to_C2,3,-108.45798450643372,144.31078641668583,-74.32840069786123,-120.57,163.68,-51.8,4.515673447633837,0.1411147952385574,0.9739057690708153,-16.461479714755487,15.028859149550447
1D32,B_PA2_to_C2,4,-107.49233079569572,144.50179958697743,-74.78388860572728,-119.48,164.48,-51.8,4.617251743493398,0.14428911698416869,0.9774302108765682,-16.268259200449123,15.366927417512699
1D32,B_PA2_to_C2,5,-106.5248704079047,144.69156262453677,-75.23605239698662,-118.39,165.27,-51.8,4.719411348719935,0.14748160464749796,0.9804830818576222,-16.078173628765107,15.706930372891993
1D32,B_PA2_to_C2,6,-105.55560598576687,144.8800661623952,-75.684866540274,-117.29,166.06,-51.8,4.825343855496673,0.15079199548427102,0.9832659694571741,-15.88536494480897,16.05949012774774
1D32,B_PA2_to_C2,7,-104.58453988214106,145.06729927392988,-76.1303048784166,-116.18,166.83,-51.8,4.93261001789489,0.15414406305921532,0.9857269628969306,-15.694394667223968,16.416488494633708
1D32,B_PA2_to_C2,8,-103.61167478761368,145.25325172348178,-76.57234104120653,-115.07,167.6,-51.8,5.042016745891722,0.1575630233091163,0.9878843265023859,-15.503844604615242,16.780610994665047
1D32,B_PA2_to_C2,9,-102.63701375124135,145.4379140468565,-77.01094843943008,-113.95,168.36,-51.8,5.1543784436607165,0.1610743263643974,0.9898184484930314,-15.312404238420466,17.15456809080082
1D32,B_PA2_to_C2,10,-101.6605600506468,145.62127561992435,-77.4461008038966,-112.83,169.12,-51.8,5.269084984549059,0.16465890576715808,0.9915047034720939,-15.121226213205954,17.536329187242895
1D32,B_PA2_to_C2,11,-100.68231730915193,145.80332558276277,-77.877772044352,-111.7,169.86,-51.8,5.385672231729937,0.16830225724156053,0.9929899649501237,-14.93113189925751,17.924349564897383
1D32,B_PA2_to_C2,12,-99.70228929415876,145.98405451638737,-78.30593509369717,-110.57,170.6,-51.8,5.504825027066675,0.1720257820958336,0.994276743681743,-14.741059893368945,18.32090848333055
1D32,B_PA2_to_C2,13,-98.7204801590521,146.16345228221533,-78.73056335422048,-109.43,171.33,-51.8,5.627666693909891,0.1758645841846841,0.9954168339795777,-14.549362922592405,18.72974453626748
1D32,B_PA2_to_C2,14,-97.73689414441262,146.34150742262747,-79.15163026818743,-108.29,172.06,-51.8,5.753374406751885,0.1797929502109964,0.9963908992528269,-14.357477537547112,19.14811923324748
1D32,B_PA2_to_C2,15,-96.75153606554488,146.5182102967413,-79.56910911524014,-107.15,172.77,-51.8,5.8789741783991705,0.18371794307497408,0.9971966934823662,-14.169899225899288,19.56613468524874
1D32,B_PA2_to_C2,16,-95.76441098545337,146.6935506411538,-79.98297329248382,-106.0,173.48,-51.8,6.01040444380153,0.18782513886879781,0.9979044580658598,-13.977856341081988,20.00355492159358
1D32,B_PA2_to_C2,17,-94.7755246978455,146.8675188399196,-80.39319692783319,-104.84,174.18,-51.8,6.146527899534996,0.19207899686046861,0.9985059992654813,-13.783333134521747,20.456594820712123
1D32,B_PA2_to_C2,18,-93.78488196301028,147.04010262552612,-80.79975203414823,-103.68,174.88,-51.8,6.286551827406146,0.19645474460644205,0.9989913604300414,-13.58768027360168,20.922616093938824
1D32,B_PA2_to_C2,19,-92.792435537956,147.21124955115144,-81.20249796185014,-102.52,175.56,-51.8,6.427174560348828,0.20084920501090087,0.999362468168158,-13.395528371783662,21.39063028299136
1D32,B_PA2_to_C2,20,-91.79822993559468,147.38097891626882,-81.6014867311795,-101.35,176.24,-51.8,6.574722108198626,0.20546006588120705,0.9996507908758252,-13.19838225253388,21.88169132631328
1D32,B_PA2_to_C2,21,-90.80229103355435,147.54929578769315,-81.9967325985091,-100.17,176.91,-51.8,6.728267279267417,0.21025835247710678,0.9998529733584025,-12.997865571512222,22.392713386665246
