config,condition,scan_id,pa_x,pa_y,pa_z,focus_x,focus_y,focus_z,beam_sum,beam_mean,beam_max,beam_db,beam_percent
1D16,B_PA2_to_C2,104,-3.4475044580098806,155.64772418831205,-99.34940086171216,7.429999999999999,203.16,-51.8,11.11855508984282,0.6949096931151763,0.8499929270308937,-1.7263038453705126,81.97563844353866
1D16,B_PA2_to_C2,105,-2.3630114133557245,155.66541793816927,-99.3496006662767,8.779999999999998,203.11,-51.8,10.975110082883266,0.6859443801802041,0.8499991749008047,-1.8390931899512766,80.91803734950894
1D16,B_PA2_to_C2,106,-1.2784989144168657,155.68108421535902,-99.34453342396944,10.13,203.05,-51.8,10.830023079579053,0.6768764424736908,0.8499992837692862,-1.9546832473475917,79.84833003325993
1D16,B_PA2_to_C2,107,-0.193996270036946,155.69472371767526,-99.33419986729729,11.48,202.98,-51.8,10.68351031448723,0.6677193946554518,0.8499932141147196,-2.072991417329827,78.76811076362638
1D16,B_PA2_to_C2,108,0.8904672233824948,155.70633517500383,-99.31859957134051,12.83,202.89,-51.8,10.535344258486347,0.6584590161553967,0.8499809163148563,-2.1942962618982897,77.67570199844165
1D16,B_PA2_to_C2,109,1.9748622970068277,155.7159185771087,-99.29773448040478,14.18,202.8,-51.8,10.386604848423357,0.6491628030264598,0.8499623386804495,-2.317798700424485,76.57906596946991
1D16,B_PA2_to_C2,110,3.059159680973665,155.7234744275543,-99.27160608203349,15.53,202.71,-51.8,10.237546982096415,0.6398466863810259,0.8499374315552083,-2.4433527334463436,75.480082004517
1D16,B_PA2_to_C2,111,4.143330136585643,155.72900397382435,-99.24021636121546,16.87,202.6,-51.8,10.090884068556525,0.6306802542847828,0.8499069430936034,-2.56868655594034,74.39875571020335
1D16,B_PA2_to_C2,112,5.227344481535621,155.73250618129498,-99.20356807735816,18.22,202.48,-51.8,9.940352903599715,0.6212720564749822,0.8498692875673332,-2.69923482923124,73.2889093090053
1D16,B_PA2_to_C2,113,6.311173611409227,155.73398248082182,-99.16166550764348,19.57,202.36,-51.8,9.789530139982572,0.6118456337489108,0.8498249062923526,-2.83203393357206,72.17691298939101
1D16,B_PA2_to_C2,114,7.394782462526731,155.73338500105064,-99.11438346663768,20.91,202.22,-51.8,9.641018802813598,0.6025636751758499,0.8497748803153857,-2.964812292875666,71.0819585117492
1D16,B_PA2_to_C2,115,8.478141025309707,155.7307228648241,-99.0617464588014,22.26,202.08,-51.8,9.490431019917395,0.5931519387448372,0.849717175580852,-3.1015521519881335,69.97169467396058
1D16,B_PA2_to_C2,116,9.561224891104924,155.72603815765683,-99.00386883744936,23.6,201.93,-51.8,9.34405084035848,0.584003177522405,0.8496544477892661,-3.2365670353037985,68.8924529399529
1D16,B_PA2_to_C2,117,10.64400526204448,155.71933353831668,-98.94075634454964,24.94,201.76,-51.8,9.197475473214848,0.574842217075928,0.8495849589415964,-3.3738981225979074,67.81177211365812
1D16,B_PA2_to_C2,118,11.726453465486236,155.71061091327692,-98.87241568891406,26.28,201.59,-51.8,9.052068829327958,0.5657543018329974,0.8495088082349241,-3.5123139392344367,66.73970812960238
1D16,B_PA2_to_C2,119,12.808540831343858,155.6998726481481,-98.79885227901212,27.62,201.41,-51.8,8.907367501847107,0.5567104688654442,0.8494257656920667,-3.65228347236732,65.67284435026951
1D16,B_PA2_to_C2,120,13.890238970931271,155.68712123001086,-98.7200746209666,28.96,201.23,-51.8,8.764176472826907,0.5477610295516817,0.8493359032133749,-3.7930486141451434,64.61711580204825
1D16,B_PA2_to_C2,121,14.971519467755202,155.67235797569495,-98.63608964081362,30.3,201.03,-51.8,8.621297181185456,0.538831073824091,0.8492386887900355,-3.9358185753998316,63.56368565235475
1D16,B_PA2_to_C2,122,16.052354114914245,155.6555863167227,-98.54690555049524,31.63,200.82,-51.8,8.482582346153222,0.5301613966345764,0.8491367231296613,-4.076709203599316,62.54095949131377
