config,condition,scan_id,pa_x,pa_y,pa_z,focus_x,focus_y,focus_z,beam_sum,beam_mean,beam_max,beam_db,beam_percent
1D32,A_PA1_to_C1,0,-126.47159,137.926021,-64.727672,-124.23,120.25,-51.8,3.404236750426412,0.10638239845082538,0.9648563318988036,-18.727205218513344,11.578165124897891
1D32,A_PA1_to_C1,1,-125.5875311773166,139.02719128142945,-65.13280492576665,-123.25,121.26,-51.8,3.4314458466980464,0.10723268270931395,0.9642570254224013,-18.658057345660932,11.670706106218525
1D32,A_PA1_to_C1,2,-124.6997361978672,140.12576271513814,-65.53680832565904,-122.26,122.26,-51.8,3.4645702205738527,0.1082678193929329,0.9630936694200221,-18.57461297261253,11.783365565154481
1D32,A_PA1_to_C1,3,-123.80814054759924,141.2216765912607,-65.93965723338754,-121.26,123.25,-51.8,3.4989535069739164,0.10934229709293489,0.9619456623837732,-18.488836900087687,11.900306717213523
1D32,A_PA1_to_C1,4,-122.9126787053178,142.31487245796063,-66.3413259657362,-120.25,124.23,-51.8,3.5367353869802853,0.11052298084313392,0.9605779755071603,-18.39554897915923,12.028806841474276
1D32,A_PA1_to_C1,5,-122.01174866453802,143.40418686963125,-66.74131078089212,-119.24,125.21,-51.8,3.574952109104961,0.11171725340953004,0.9592517590721186,-18.302195769751464,12.158785909245168
1D32,A_PA1_to_C1,6,-121.10663104890662,144.49049807357036,-67.13999408581748,-118.22,126.17,-51.8,3.6117621466071763,0.11286756708147426,0.9583054677066637,-18.213217494577115,12.283980695536382
1D32,A_PA1_to_C1,7,-120.19746436062516,145.57388656308214,-67.53741160967894,-117.19,127.13,-51.8,3.64993345852894,0.11406042057902938,0.957308561584372,-18.12190139583516,12.413805318459216
1D32,A_PA1_to_C1,8,-119.2841803722571,146.65428488520172,-67.93353475243892,-116.15,128.08,-51.8,3.690569942101364,0.11533031069066763,0.9562190160102046,-18.02573152897665,12.552014247916837
1D32,A_PA1_to_C1,9,-118.36592519347504,147.73104304627157,-68.32808255362077,-115.1,129.02,-51.8,3.733784051043253,0.11668075159510166,0.9550344246418033,-17.924616409627067,12.698989950764721
1D32,A_PA1_to_C1,10,-117.44257785267718,148.80403214082943,-68.72100263076132,-114.05,129.95,-51.8,3.775420382819585,0.11798188696311203,0.9541466558897155,-17.828294011657174,12.840599468504937
1D32,A_PA1_to_C1,11,-116.514922269347,149.87380453703935,-69.1125338929097,-112.99,130.88,-51.8,3.8174442282356402,0.11929513213236376,0.9533128518291972,-17.73214631792077,12.983526960651107
1D32,A_PA1_to_C1,12,-115.58288695538624,150.94028445626716,-69.50264433810658,-111.92,131.79,-51.8,3.8601882829239083,0.12063088384137213,0.9526149145315809,-17.635430571986788,13.128903959834973
1D32,A_PA1_to_C1,13,-114.646399475931,152.00339379708413,-69.8913011714731,-110.84,132.7,-51.8,3.906736628746817,0.12208551964833803,0.951675416341635,-17.53131764697507,13.287219750932927
1D32,A_PA1_to_C1,14,-113.7043365345142,153.06224053959426,-70.27812111471913,-109.76,133.6,-51.8,3.9538160358689782,0.12355675112090557,0.950824090535476,-17.427271165330595,13.447341737035803
1D32,A_PA1_to_C1,15,-112.75724424129103,154.11719913348915,-70.66326812092449,-108.67,134.48,-51.8,3.9996454901815586,0.1249889215681737,0.9533721056106879,-17.327170350908112,13.60321250294201
1D32,A_PA1_to_C1,16,-111.80550111618676,155.16853095706625,-71.04685566781224,-107.57,135.36,-51.8,4.046603675370697,0.1264563648553343,0.9560586586413533,-17.225786902176058,13.762922200576078
1D32,A_PA1_to_C1,17,-110.849031768006,156.216148479111,-71.42884697464699,-106.46,136.24,-51.8,4.095654910155284,0.12798921594235263,0.9587836397541158,-17.121133196649563,13.929750578727198
1D32,A_PA1_to_C1,18,-109.88775968148192,157.25996132776058,-71.80920414042144,-105.35,137.1,-51.8,4.144979293166999,0.12953060291146873,0.961255310254623,-17.017153028824218,14.097507962558337
1D32,A_PA1_to_C1,19,-108.92107988638196,158.2994494986132,-72.1877053882543,-104.23,137.95,-51.8,4.19761776056462,0.13117555501764439,0.9638271702680267,-16.90754256026168,14.27653689389658
1D32,A_PA1_to_C1,20,-107.9486474368608,159.33428339378025,-72.56421201203561,-103.1,138.79,-51.8,4.2506481549055195,0.13283275484079748,0.9662005842494726,-16.79849717576718,14.456898809747607
1D32,A_PA1_to_C1,21,-106.97120712934904,160.36502322437607,-72.93896483167389,-101.97,139.63,-51.8,4.302377384383792,0.1344492932619935,0.9682943785295963,-16.693430295079146,14.632835327854977
1D32,A_PA1_to_C1,22,-105.9886806011947,161.39156820008367,-73.3119223265337,-100.83,140.45,-51.8,4.355076129332777,0.13609612904164928,0.970241727839426,-16.58768531232144,14.812069269447845
1D32,A_PA1_to_C1,23,-105.00098799462336,162.4138139103925,-73.68304140133728,-99.68,141.27,-51.8,4.410297450664027,0.13782179533325084,0.9722351976810676,-16.478242709761897,14.999882757069754
1D32,A_PA1_to_C1,24,-104.0080483892786,163.43165260561457,-74.05227738223644,-98.53,142.08,-51.8,4.4663100110526965,0.13957218784539677,0.974108824434122,-16.36862304312722,15.19038733145551
1D32,A_PA1_to_C1,25,-103.00947648346532,164.44471236433247,-74.41947317795704,-97.37,142.87,-51.8,4.525745552548009,0.14142954851712528,0.9760006411727448,-16.25379766893985,15.392533822481507
1D32,A_PA1_to_C1,26,-102.00468577891398,165.4524307713405,-74.78439012090907,-96.21,143.66,-51.8,4.585154874524619,0.14328608982889435,0.9777516615393068,-16.140520143380368,15.594591138182967
1D32,A_PA1_to_C1,27,-100.994437870225,166.45540656397864,-75.14728615286857,-95.03,144.44,-51.8,4.646358020808235,0.14519868815025735,0.979430046997255,-16.025346916820748,15.802749437909396
1D32,A_PA1_to_C1,28,-99.97865204218024,167.45352101051787,-75.50811248064947,-93.86,145.21,-51.8,4.705709923650286,0.14705343511407143,0.9808682893698565,-15.915097290250717,16.004611465130647
1D32,A_PA1_to_C1,29,-98.95724657977786,168.4466515454952,-75.86681827461119,-92.67,145.97,-51.8,4.769454931424725,0.14904546660702267,0.9823779984459386,-15.798225348811961,16.221414901556717
1D32,A_PA1_to_C1,30,-97.93013914227564,169.4346716568485,-76.22335155664793,-91.48,146.72,-51.8,4.833558412538823,0.1510487003918382,0.9837644384634304,-15.68226090869717,16.439437543291852
1D32,A_PA1_to_C1,31,-96.89724697053715,170.41745089425962,-76.57765923268899,-90.28,147.46,-51.8,4.9002550419860285,0.1531329700620634,0.9851238480771164,-15.563226651044577,16.666279753639632
1D32,A_PA1_to_C1,32,-95.85848647488528,171.3948547881875,-76.9296856030413,-89.08,148.19,-51.8,4.969347272861811,0.1552921022769316,0.9864450724900635,-15.441613382974884,16.901269654922842
1D32,A_PA1_to_C1,33,-94.81326018775638,172.36626166812076,-77.2791700240405,-87.87,148.91,-51.8,5.042494914505668,0.15757796607830213,0.987773803054068,-15.314690957319916,17.15005243224976
1D32,A_PA1_to_C1,34,-93.76170417127643,173.33171905220786,-77.62613400929244,-86.65,149.62,-51.8,5.116755569513106,0.15989861154728457,0.9889971353100822,-15.187706915874982,17.402620684399523
1D32,A_PA1_to_C1,35,-92.7040723383632,174.29139429579996,-77.97065069942045,-85.43,150.32,-51.8,5.190638823682562,0.16220746324008006,0.9900834915311341,-15.063184120185532,17.65390535683942
1D32,A_PA1_to_C1,36,-91.64028159188727,175.24513757738708,-78.31266006500847,-84.20999999999998,151.01,-51.8,5.26547684391437,0.16454615137232406,0.9910847078612172,-14.938846191001575,17.908437288484826
1D32,A_PA1_to_C1,37,-90.57025047081125,176.19279682622724,-78.652099442385,-82.98,151.69,-51.8,5.343849654653499,0.16699530170792184,0.9920639247502903,-14.81051571350048,18.17499141223264
1D32,A_PA1_to_C1,38,-89.49389790372966,177.13421557530071,-78.9889050592017,-81.73999999999998,152.36,-51.8,5.4260230530406925,0.16956322040752164,0.9930161046393784,-14.677967643539295,18.454471731949464
1D32,A_PA1_to_C1,39,-88.4111426719469,178.0692323141224,-79.32301148830727,-80.5,153.02,-51.8,5.509667291752049,0.17217710286725152,0.9938889081487007,-14.545092850654102,18.738954533395383
1D32,A_PA1_to_C1,40,-87.32190406766502,178.99768111829334,-79.65435128222146,-79.25,153.67,-51.8,5.597593240950242,0.17492478877969506,0.9947317321253921,-14.407573605117944,19.037999879889732
1D32,A_PA1_to_C1,41,-86.2261025357334,179.91939200172868,-79.98285537263546,-77.98999999999998,154.31,-51.8,5.690142448649441,0.17781695152029503,0.9955384499620634,-14.265137559400106,19.352769411939928
1D32,A_PA1_to_C1,42,-85.12365930706834,180.83419046085237,-80.30845245386091,-76.73999999999998,154.94,-51.8,5.78201944603814,0.18068810768869187,0.9962320636700979,-14.12600937601129,19.665252686439832
1D32,A_PA1_to_C1,43,-84.01449627720152,181.7418966549487,-80.63107011321773,-75.47,155.56,-51.8,5.881909372262193,0.18380966788319353,0.9969232560213471,-13.977233761732247,20.004988769716384
1D32,A_PA1_to_C1,44,-82.89853717976428,182.64232658248503,-80.95063473369008,-74.2,156.17,-51.8,5.98450061626469,0.18701564425827155,0.9975378634076864,-13.827042014313392,20.353912317199036
1D32,A_PA1_to_C1,45,-81.77570602721802,183.53529052099293,-81.26706971245501,-72.93,156.77,-51.8,6.090709283024961,0.19033466509453004,0.9980853004729536,-13.674242923235484,20.71513909770766
1D32,A_PA1_to_C1,46,-80.64582348921154,184.42047698396848,-81.58024546867004,-71.65,157.35,-51.8,6.203036893916492,0.19384490293489037,0.9985747142601346,-13.515513050384289,21.09717704698499
1D32,A_PA1_to_C1,47,-79.50878396989144,185.297642211527,-81.89006653611777,-70.37,157.93,-51.8,6.3192982728183384,0.19747807102557308,0.9989955913366431,-13.354223241449784,21.492594152568284
1D32,A_PA1_to_C1,48,-78.36470409990349,186.16679159789868,-82.19653532246785,-69.08,158.5,-51.8,6.441645896123213,0.20130143425385041,0.9993496612869889,-13.18766338452143,21.908711211725585
1D32,A_PA1_to_C1,49,-77.21351525637408,187.0277172845943,-82.49957047786444,-67.79,159.06,-51.8,6.5684918741440566,0.20526537106700177,0.9996264318159974,-13.018286995380384,22.34012764560626
1D32,A_PA1_to_C1,50,-76.05515221567958,187.88020837156645,-82.79908752134475,-66.49,159.6,-51.8,6.702517939119789,0.20945368559749342,0.9998292466587144,-12.842840634369177,22.795964305948687
1D32,A_PA1_to_C1,51,-74.88955223574898,188.72404937384064,-83.0949989297513,-65.19,160.14,-51.8,6.843532945264847,0.21386040453952646,0.9999559612156179,-12.661993088621506,23.27557108595053
1D32,A_PA1_to_C1,52,-73.71665496632944,189.559018973578,-83.38721635930006,-63.89,160.66,-51.8,6.98925992566968,0.2184143726771775,0.9999998731050872,-12.478976497441971,23.771203783079653
1D32,A_PA1_to_C1,53,-72.53640296667295,190.384890624968,-83.67564995326215,-62.58,161.18,-51.8,7.147333842015019,0.22335418256296935,0.999959553564657,-12.284718977749352,24.30882970030071
1D32,A_PA1_to_C1,54,-71.34874150332857,191.201432346799,-83.96020704576206,-61.26,161.68,-51.8,7.315979673323562,0.2286243647913613,0.9998259865554031,-12.082150531768027,24.882411805679077
1D32,A_PA1_to_C1,55,-70.15362113228008,192.0084093828919,-84.24079431973101,-59.94,162.18,-51.8,7.495237788655063,0.23422618089547073,0.9995915598624349,-11.871892024565195,25.492087398607836
1D32,A_PA1_to_C1,56,-68.95099439080366,192.80558006060815,-84.51731481171478,-58.62,162.66,-51.8,7.682896904912507,0.24009052827851585,0.9992647091208583,-11.657100224543036,26.130335674068977
1D32,A_PA1_to_C1,57,-67.7408184239931,193.5926979010977,-84.78967186808131,-57.3,163.13,-51.8,7.88176322851239,0.24630510089101218,0.9988386458601803,-11.43513264833552,26.80670083349346
1D32,A_PA1_to_C1,58,-66.52304882046394,194.36950405264457,-85.05776186945315,-55.97,163.59,-51.8,8.102655050469286,0.2532079703271652,0.9982741558878174,-11.195053328280489,27.557977015749625
1D32,A_PA1_to_C1,59,-65.29736445794792,195.13533624133385,-85.32131526549605,-54.63,164.04,-51.8,8.345000345741358,0.26078126080441744,0.9975662998465287,-10.939073154892576,28.38221870386098
1D32,A_PA1_to_C1,60,-64.06398870106675,195.89027226448488,-85.58037062872329,-53.3,164.48,-51.8,8.595342572935456,0.268604455404233,0.9967754523992591,-10.682336525955087,29.233658793574158
1D32,A_PA1_to_C1,61,-62.8228995497926,196.63404521676424,-85.83482177572114,-51.96,164.91,-51.8,8.871202409207243,0.27722507528772633,0.9958342827696268,-10.407950566855526,30.171886939804576
1D32,A_PA1_to_C1,62,-61.574080991881786,197.36638378280423,-86.08456237099055,-50.61,165.33,-51.8,9.17664521721096,0.2867701630378425,0.9947287846801341,-10.113921503931017,31.210729866001337
1D32,A_PA1_to_C1,63,-60.3175221924691,198.0870113508912,-86.32948341654753,-49.26,165.73,-51.8,9.506618515126847,0.297081828597714,0.9935016686929733,-9.807079000251314,32.333003553223215
1D32,A_PA1_to_C1,64,-59.05321894838989,198.7956474068054,-86.56947528206895,-47.91,166.13,-51.8,9.86994075397178,0.30843564856161815,0.992107377008921,-9.481309420069797,33.568700475409166
1D32,A_PA1_to_C1,65,-57.78117418123128,199.4920086289987,-86.80442607520538,-46.56,166.51,-51.8,10.265850801324255,0.320807837541383,0.9925777426323703,-9.139701371970897,34.91523194161196
1D32,A_PA1_to_C1,66,-56.50139772720847,200.1758074461437,-87.03422398879702,-45.2,166.89,-51.8,10.714628912860395,0.33483215352688733,0.9949786026134442,-8.768057646708296,36.441573221828264
1D32,A_PA1_to_C1,67,-55.21390634241263,200.8467522123485,-87.25875552522025,-43.84,167.25,-51.8,11.20800740013633,0.3502502312542603,0.9969141497362332,-8.377032154609413,38.11960504321601
1D32,A_PA1_to_C1,68,-53.9187252008448,201.50454957328992,-87.47790625334092,-42.48,167.6,-51.8,11.755200984228054,0.3673500307571267,0.9983964653819369,-7.962999157812832,39.98066763561799
1D32,A_PA1_to_C1,69,-52.61588688166932,202.14890215357067,-87.69156066867265,-41.12,167.94,-51.8,12.362720660339411,0.3863350206356066,0.9994075193449439,-7.525319208438134,42.046905574492456
1D32,A_PA1_to_C1,70,-51.305433226217545,202.77951170494575,-87.89960339828632,-39.75,168.27,-51.8,13.072724513175665,0.4085226410367395,0.9999432159325706,-7.0402781508141565,44.46170291384382
1D32,A_PA1_to_C1,71,-49.98700076908163,203.3952860211952,-88.10159506690974,-38.38,168.59,-51.8,13.883581476771578,0.4338619211491118,0.9999008302497429,-6.517570068938942,47.219512227784996
1D32,A_PA1_to_C1,72,-48.66072424070704,203.99600512794527,-88.29745317406535,-37.0,168.89,-51.8,14.770975784785907,0.4615929932745596,0.9992531412275281,-5.979416611694116,50.237633052606434
1D32,A_PA1_to_C1,73,-47.32700018966312,204.58196768582224,-88.48730791743925,-35.63,169.19,-51.8,15.713222478756958,0.4910382024611549,0.9980398920955094,-5.442295143204371,53.442312577266236
1D32,A_PA1_to_C1,74,-45.985910393316935,205.15286772437383,-88.67104090949582,-34.25,169.47,-51.8,16.75233182737552,0.523510369605485,0.9962066294407699,-4.886094998020024,56.976432118048415
1D32,A_PA1_to_C1,75,-44.63754649554768,205.7083984412187,-88.84853507484068,-32.87,169.75,-51.8,17.878146414697287,0.5586920754592902,0.9983164653602651,-4.3211505420593745,60.8054452412977
1D32,A_PA1_to_C1,76,-43.28201139690344,206.24825580764937,-89.01967349375997,-31.49,170.01,-51.8,19.06904723732613,0.5959077261664416,0.9997543620998838,-3.761020443632451,64.85582345604622
1D32,A_PA1_to_C1,77,-41.919417359232085,206.77213383026503,-89.18434026853464,-30.1,170.26,-51.8,20.389585854922107,0.6371745579663158,0.9998657002485644,-3.179432242009538,69.3471133660137
1D32,A_PA1_to_C1,78,-40.54939109286912,207.2785156165476,-89.34193078350054,-28.71,170.5,-51.8,21.785623216948466,0.6808007255296395,0.9983998351717418,-2.6042005705724454,74.09518239970926
1D32,A_PA1_to_C1,79,-39.17222385924912,207.7673671887726,-89.49243903545896,-27.33,170.73,-51.8,23.113998262508908,0.7223124457034034,0.999169828012915,-2.090098809164739,78.61312482053708
1D32,A_PA1_to_C1,80,-37.78842126078582,208.2392299301881,-89.63609218903564,-25.94,170.94,-51.8,24.39053077900474,0.7622040868438982,0.9999605584549537,-1.6231753071523722,82.95474537951814
1D32,A_PA1_to_C1,81,-36.398144323079634,208.69380836243155,-89.7727800705817,-24.54,171.15,-51.8,25.622456160566504,0.8007017550177032,0.9981932810962582,-1.19518516033779,87.14465240860133
1D32,A_PA1_to_C1,82,-35.001565987997985,209.13081320906835,-89.90239448340782,-23.15,171.34,-51.8,26.727314363663588,0.8352285738644871,0.9999995527288701,-0.8284938989058926,90.90239067796631
1D32,A_PA1_to_C1,83,-33.59882471196269,209.5498193112597,-90.02477205237446,-21.75,171.53,-51.8,27.76748368171993,0.8677338650537478,0.9992844151213837,-0.49686982875652475,94.44011528563358
1D32,A_PA1_to_C1,84,-32.18939736157059,209.9482143116595,-90.1388748450846,-20.36,171.7,-51.8,28.57206002127699,0.8928768756649059,0.999871091302454,-0.24876925956004814,97.17656354053555
1D32,A_PA1_to_C1,85,-30.77429878000518,210.328098954824,-90.24555516389712,-18.96,171.86,-51.8,29.10447071171611,0.9095147097411285,0.9997563505880436,-0.08840622111993046,98.9873479659704
1D32,A_PA1_to_C1,86,-29.353752174889728,210.6892116692296,-90.34471752312658,-17.56,172.01,-51.8,29.38778462212725,0.9183682694414765,0.9998273232246622,-0.004263368730596603,99.9509281977242
1D32,A_PA1_to_C1,87,-27.927991414838672,211.031298188544,-90.4362692640794,-16.16,172.14,-51.8,29.402212817865944,0.9188191505583108,0.999864209702047,0.0,100.0
1D32,A_PA1_to_C1,88,-26.49708986336301,211.3533998370832,-90.5198371965285,-14.76,172.27,-51.8,29.10020234750155,0.9093813233594235,0.9999590384204213,-0.08968015802638771,98.97283081298941
1D32,A_PA1_to_C1,89,-25.060970741497925,211.65367905566976,-90.594698687592,-13.36,172.38,-51.8,28.491220511959952,0.8903506409987485,0.9998368756036459,-0.2733792546214843,96.90161991701373
1D32,A_PA1_to_C1,90,-23.62047023416736,211.93414305010464,-90.6616657715752,-11.95,172.49,-51.8,27.633425677128407,0.8635445524102627,0.9998717580738208,-0.5389057923946978,93.98416999531834
1D32,A_PA1_to_C1,91,-22.17586800900967,212.19458342861975,-90.72066392626355,-10.55,172.58,-51.8,26.554206894272735,0.829818965446023,0.9996539442829305,-0.8849336412245413,90.31363407497463
