condition,scan_id,pa_x,pa_y,pa_z,focus_x,focus_y,focus_z,beam_amplitude,edm_response,beam_dB,edm_response_dB
B_PA2_to_C2,152,54.668417816145286,148.46205129353558,-96.8979713,70.79,190.58,-51.8,0.314310731999248,0.314310731999248,-0.8488428813105366,-0.8488428813105366
B_PA2_to_C2,153,55.68134237237944,148.06431538834596,-96.91384717,72.06,190.1,-51.8,0.31420016746297946,0.31420016746297946,-0.8518988390374129,-0.8518988390374129
B_PA2_to_C2,154,56.686069827335686,147.66255813652572,-96.93440551,73.31999999999998,189.62,-51.8,0.3140571399680404,0.3140571399680404,-0.8558536551390892,-0.8558536551390892
B_PA2_to_C2,155,57.69285282594426,147.25325531773214,-96.95348807,74.58,189.13,-51.8,0.31392448073082535,0.31392448073082535,-0.8595233915551881,-0.8595233915551881
B_PA2_to_C2,156,58.701718741148845,146.8363513897366,-96.97111631,75.84,188.63,-51.8,0.3138020225549777,0.3138020225549777,-0.8629123139875448,-0.8629123139875448
B_PA2_to_C2,157,59.70622553618212,146.41485599607034,-96.98312352,77.09,188.12,-51.8,0.3137186644274339,0.3137186644274339,-0.865219933530803,-0.865219933530803
B_PA2_to_C2,158,60.712927014151525,145.98571834324343,-96.99360729,78.34,187.6,-51.8,0.3136459346212161,0.3136459346212161,-0.8672338280795033,-0.8672338280795033
B_PA2_to_C2,159,61.71152933230825,145.55292852137737,-97.0081841,79.58,187.08,-51.8,0.3135448480680395,0.3135448480680395,-0.8700336991127546,-0.8700336991127546
B_PA2_to_C2,160,62.71630293913468,145.11158576261354,-97.01125251,80.81999999999998,186.54,-51.8,0.3135235759026429,0.3135235759026429,-0.8706230053957862,-0.8706230053957862
B_PA2_to_C2,161,63.71940877927599,144.6635034291312,-97.02259651,82.06,186.0,-51.8,0.31344498232375223,0.31344498232375223,-0.8728006430049574,-0.8728006430049574
B_PA2_to_C2,162,64.72477857885633,144.2077119615941,-97.03234654,83.29999999999998,185.45,-51.8,0.3133774450090709,0.3133774450090709,-0.8746723745782503,-0.8746723745782503
B_PA2_to_C2,163,65.72614971876327,143.74742171005573,-97.03600926,84.53,184.89,-51.8,0.3133520879221849,0.3133520879221849,-0.8753752259576152,-0.8753752259576152
B_PA2_to_C2,164,66.72578127381311,143.28052050644897,-97.04777618,85.76,184.33,-51.8,0.31327063591927673,0.31327063591927673,-0.8776333091235335,-0.8776333091235335
B_PA2_to_C2,165,67.72564239676552,142.80803146749236,-97.04350864,86.98,183.75,-51.8,0.31330016300642544,0.31330016300642544,-0.8768146657365876,-0.8768146657365876
B_PA2_to_C2,166,68.72378835295372,142.32897236537943,-97.04723592,88.2,183.17,-51.8,0.31327436990127777,0.31327436990127777,-0.8775297795916703,-0.8775297795916703
B_PA2_to_C2,167,69.71818233408675,141.845528673583,-97.04450063,89.40999999999998,182.58,-51.8,0.3132932970481523,0.3132932970481523,-0.8770050186835123,-0.8770050186835123
B_PA2_to_C2,168,70.7211866763248,141.35088619393284,-97.04473159,90.63,181.98,-51.8,0.313291699286505,0.313291699286505,-0.8770493158863415,-0.8770493158863415
B_PA2_to_C2,169,71.71015820890105,140.85664003299792,-97.04323968,91.83,181.38,-51.8,0.3133020222121336,0.3133020222121336,-0.8767631215320625,-0.8767631215320625
B_PA2_to_C2,170,72.71201184551718,140.3497389750281,-97.0351224,93.04,180.76,-51.8,0.3133582118716111,0.3133582118716111,-0.8752054762378982,-0.8752054762378982
B_PA2_to_C2,171,73.70601387928778,139.8398759220141,-97.0299081,94.24,180.14,-51.8,0.31339431771520204,0.31339431771520204,-0.8742047259951391,-0.8742047259951391
B_PA2_to_C2,172,74.69654769593639,139.3256928081772,-97.01785697,95.43,179.51,-51.8,0.31347779872197523,0.31347779872197523,-0.8718913137473133,-0.8718913137473133
B_PA2_to_C2,173,75.68968824272305,138.80364753572704,-97.00387759999998,96.62,178.87,-51.8,0.31357469072405125,0.31357469072405125,-0.8692070305088082,-0.8692070305088082
B_PA2_to_C2,174,76.68544525022392,138.27368049459716,-96.98799902,97.81,178.22,-51.8,0.31368481534516285,0.31368481534516285,-0.866157159423614,-0.866157159423614
B_PA2_to_C2,175,77.67345854672048,137.74102171860585,-96.97457748,98.99,177.57,-51.8,0.3137779595948766,0.3137779595948766,-0.8635783907326622,-0.8635783907326622
B_PA2_to_C2,176,78.66411014347905,137.20047054419211,-96.95916328,100.17,176.91,-51.8,0.31388500458304425,0.31388500458304425,-0.8606157148520979,-0.8606157148520979
B_PA2_to_C2,177,79.65740787968593,136.65196767981328,-96.94178614,101.35,176.24,-51.8,0.3140057754563621,0.3140057754563621,-0.8572743614721285,-0.8572743614721285
B_PA2_to_C2,178,80.64754321705742,136.0991558389293,-96.91720944,102.52,175.56,-51.8,0.3141767351574738,0.3141767351574738,-0.8525466363031413,-0.8525466363031413
B_PA2_to_C2,179,81.63004689986718,135.5439062502342,-96.8946638,103.68,174.88,-51.8,0.3143337392377736,0.3143337392377736,-0.8482071059432434,-0.8482071059432434
B_PA2_to_C2,180,82.61987899685661,134.97882563437653,-96.86069073,104.84,174.18,-51.8,0.3145706021534881,0.3145706021534881,-0.8416644090428738,-0.8416644090428738
B_PA2_to_C2,181,83.60788392549938,134.40760448196198,-96.83397555,106.0,173.48,-51.8,0.31475710720514055,0.31475710720514055,-0.8365161776240754,-0.8365161776240754
B_PA2_to_C2,182,84.59294055552819,133.83213458533032,-96.79975882,107.15,172.77,-51.8,0.31499631880362094,0.31499631880362094,-0.829917513579816,-0.829917513579816
B_PA2_to_C2,183,85.57047921593103,133.25446490034227,-96.76716779,108.29,172.06,-51.8,0.3152245148122987,0.3152245148122987,-0.823627383745573,-0.823627383745573
B_PA2_to_C2,184,86.55552985552967,132.66673571289243,-96.72314982,109.43,171.33,-51.8,0.3155332233020693,0.3155332233020693,-0.8151252031949368,-0.8151252031949368
B_PA2_to_C2,185,87.53874353700574,132.07300059474943,-96.68617223,110.57,170.6,-51.8,0.31579301558742034,0.31579301558742034,-0.8079766732978797,-0.8079766732978797
B_PA2_to_C2,186,88.51921431031867,131.4750654376182,-96.64140973,111.7,169.86,-51.8,0.3161080750407488,0.3161080750407488,-0.7993152802147224,-0.7993152802147224
B_PA2_to_C2,187,89.4978232044851,130.87123310812666,-96.60355614,112.83,169.12,-51.8,0.31637502646678006,0.31637502646678006,-0.7919831925830003,-0.7919831925830003
B_PA2_to_C2,188,90.4785392247624,130.26100908287546,-96.54866009,113.95,168.36,-51.8,0.3167629573157924,0.3167629573157924,-0.7813393043637263,-0.7813393043637263
B_PA2_to_C2,189,91.45741110585878,129.6449057834983,-96.50059878,115.07,167.6,-51.8,0.31710334333987855,0.31710334333987855,-0.772010662911462,-0.772010662911462
B_PA2_to_C2,190,92.4337368087845,129.0246417087771,-96.44448601,116.18,166.83,-51.8,0.31750167899922455,0.31750167899922455,-0.7611065574960107,-0.7611065574960107
B_PA2_to_C2,191,93.40819686155088,128.39860198601892,-96.39508293,117.29,166.06,-51.8,0.317853250072812,0.317853250072812,-0.7514939528964046,-0.7514939528964046
B_PA2_to_C2,192,94.3850334709045,127.76603142406633,-96.32848613,118.39,165.27,-51.8,0.3183284338469417,0.3183284338469417,-0.7385184313063293,-0.7385184313063293
B_PA2_to_C2,193,95.35465830662184,127.13175398858608,-96.26260892,119.48,164.48,-51.8,0.3187998123225012,0.3187998123225012,-0.7256659414406428,-0.7256659414406428
B_PA2_to_C2,194,96.32731653571804,126.48931505907314,-96.19430986,120.57,163.68,-51.8,0.31928996461065456,0.31928996461065456,-0.7123217078483495,-0.7123217078483495
B_PA2_to_C2,195,97.29810707414708,125.84121382985565,-96.13253329,121.66,162.88,-51.8,0.3197346373268548,0.3197346373268548,-0.7002333508439972,-0.7002333508439972
B_PA2_to_C2,196,98.26661365319823,125.18903848302617,-96.06230859,122.74,162.07,-51.8,0.3202417077586443,0.3202417077586443,-0.6864692210766077,-0.6864692210766077
B_PA2_to_C2,197,99.23291812447232,124.53279449132278,-95.98355049,123.81,161.25,-51.8,0.32081227166933474,0.32081227166933474,-0.6710076324198387,-0.6710076324198387
B_PA2_to_C2,198,100.20231826959248,123.86833004420504,-95.90229645,124.88,160.42,-51.8,0.321403029857965,0.321403029857965,-0.655027751951929,-0.655027751951929
