config,condition,scan_id,pa_x,pa_y,pa_z,focus_x,focus_y,focus_z,beam_sum,beam_mean,beam_max,beam_db,beam_percent,geometry_echo_percent,edm_echo_percent,edm_minus_geometry_db
1D16,A_PA1_to_C1,54,-71.34874150332857,191.201432346799,-83.96020704576206,-61.26,161.68,-51.8,7.66323233940188,0.4789520212126175,0.8496570300440945,-4.9485077052133235,56.56849372520543,41.976197919838405,64.48840517215102,3.7295707570676533
1D16,A_PA1_to_C1,55,-70.15362113228008,192.0084093828919,-84.24079431973101,-59.94,162.18,-51.8,7.820127565879128,0.4887579728674455,0.8497225326646882,-4.772470814421395,57.72666383429358,41.94438215608557,65.35773954519362,3.8524644347785637
1D16,A_PA1_to_C1,56,-68.95099439080366,192.80558006060815,-84.51731481171478,-58.62,162.66,-51.8,7.979529782741177,0.49872061142132357,0.8497803468114765,-4.59720156489798,58.90334005980502,41.906273803666224,66.25872636427084,3.9792807465699154
1D16,A_PA1_to_C1,57,-67.7408184239931,193.5926979010977,-84.78967186808131,-57.3,163.13,-51.8,8.143102594258856,0.5089439121411785,0.8498317429007526,-4.420949436069389,60.110802805567765,41.86191123446095,67.19490048781542,4.110345252741797
1D16,A_PA1_to_C1,58,-66.52304882046394,194.36950405264457,-85.05776186945315,-55.97,163.59,-51.8,8.318459229530621,0.5199037018456638,0.8498789949824768,-4.235889717664093,61.405251451087786,41.81133911781647,68.18179146345854,4.247486617071472
1D16,A_PA1_to_C1,59,-65.29736445794792,195.13533624133385,-85.32131526549605,-54.63,164.04,-51.8,8.503031865204791,0.5314394915752995,0.8499199005258474,-4.045271433344001,62.767730822787726,41.75460837556746,69.21384985970127,4.389771836517341
1D16,A_PA1_to_C1,60,-64.06398870106675,195.89027226448488,-85.58037062872329,-53.3,164.48,-51.8,8.684943410384623,0.5428089631490389,0.8499512490740669,-3.8614077053363887,64.11056654096599,41.69177613076248,70.26621947898026,4.5339238158907635
1D16,A_PA1_to_C1,61,-62.8228995497926,196.63404521676424,-85.83482177572114,-51.96,164.91,-51.8,8.87556613443034,0.5547228834018962,0.8499756010645063,-3.6728262774118154,65.51770649072554,41.62290565014599,71.36144982021413,4.682625405414224
1D16,A_PA1_to_C1,62,-61.574080991881786,197.36638378280423,-86.08456237099055,-50.61,165.33,-51.8,9.074968736429188,0.5671855460268242,0.8499920384556641,-3.479844814368044,66.98965779539418,41.54806628045407,72.49867212372008,4.835584727907474
1D16,A_PA1_to_C1,63,-60.3175221924691,198.0870113508912,-86.32948341654753,-49.26,165.73,-51.8,9.27710470622916,0.5798190441393225,0.8499994912785565,-3.288498399431213,68.48178629063442,41.46733337858815,73.66422295342333,4.991010075591204
1D16,A_PA1_to_C1,64,-59.05321894838989,198.7956474068054,-86.56947528206895,-47.91,166.13,-51.8,9.484900790288876,0.5928062993930547,0.8499979055112487,-3.0960917126860474,70.01569665073343,41.380788235736965,74.86255919933976,5.1493182103848545
1D16,A_PA1_to_C1,65,-57.78117418123128,199.4920086289987,-86.80442607520538,-46.56,166.51,-51.8,9.694925788265977,0.6059328617666235,0.8499870237519727,-2.9058577847198337,71.56606042074685,41.28851799552326,76.08483360522817,5.309376010407468
1D16,A_PA1_to_C1,66,-56.50139772720847,200.1758074461437,-87.03422398879702,-45.2,166.89,-51.8,9.914454216884481,0.6196533885552801,0.8499656018055336,-2.7113713329912703,73.18657667117537,41.19061556625749,77.34386283741995,5.472551525977113
1D16,A_PA1_to_C1,67,-55.21390634241263,200.8467522123485,-87.25875552522025,-43.84,167.25,-51.8,10.135432967068036,0.6334645604417523,0.8499339822709717,-2.519901451655129,74.81779891389519,41.08717952738712,78.62077563257745,5.636619886992332
1D16,A_PA1_to_C1,68,-53.9187252008448,201.50454957328992,-87.47790625334092,-42.48,167.6,-51.8,10.35884916998063,0.6474280731237894,0.8498915777734478,-2.3305173739919676,76.46701395956046,40.97831403023538,79.9149559611969,5.801479563994576
1D16,A_PA1_to_C1,69,-52.61588688166932,202.14890215357067,-87.69156066867265,-41.12,167.94,-51.8,10.584028885943209,0.6615018053714505,0.849837986670141,-2.1437272362415474,78.12924691626955,40.86412869312978,81.22211876825409,5.966641420890979
1D16,A_PA1_to_C1,70,-51.305433226217545,202.77951170494575,-87.89960339828632,-39.75,168.27,-51.8,10.821584167770364,0.6763490104856478,0.8497685836992849,-1.9509307326882626,79.88283389814066,40.74473849102569,82.5608538381456,6.134052819975119
1D16,A_PA1_to_C1,71,-49.98700076908163,203.3952860211952,-88.10159506690974,-38.38,168.59,-51.8,11.064982130496025,0.6915613831560016,0.8496830925045904,-1.7577332274900923,81.6795504163624,40.62026363973638,83.91437312955459,6.301872335694643
1D16,A_PA1_to_C1,72,-48.66072424070704,203.99600512794527,-88.29745317406535,-37.0,168.89,-51.8,11.303658698924519,0.7064786686827824,0.8495850567025168,-1.5723668451588932,83.44141451828712,40.490829474885786,85.25740288744935,6.467508508541999
1D16,A_PA1_to_C1,73,-47.32700018966312,204.58196768582224,-88.48730791743925,-35.63,169.19,-51.8,11.531572623533226,0.7207232889708266,0.8494766358541935,-1.39897679652565,85.12383087252242,40.356566325706275,86.57373434802842,6.629438865649984
1D16,A_PA1_to_C1,74,-45.985910393316935,205.15286772437383,-88.67104090949582,-34.25,169.47,-51.8,11.758419200241718,0.7349012000151074,0.8493527240176261,-1.229768781549905,86.79836827172652,40.21760938380807,87.87922841795461,6.789399669274729
1D16,A_PA1_to_C1,75,-44.63754649554768,205.7083984412187,-88.84853507484068,-32.87,169.75,-51.8,11.980877204658052,0.7488048252911282,0.84921252886222,-1.0669752257127654,88.44051008207508,40.074098567052765,89.16291567285896,6.94640999285194
1D16,A_PA1_to_C1,76,-43.28201139690344,206.24825580764937,-89.01967349375997,-31.49,170.01,-51.8,12.194972707022346,0.7621857941888966,0.8490581127095223,-0.9131309118543706,90.02092152540536,39.926178378667956,90.41236393112851,7.099401635232978
1D16,A_PA1_to_C1,77,-41.919417359232085,206.77213383026503,-89.18434026853464,-30.1,170.26,-51.8,12.411824423838937,0.7757390264899335,0.848889582632819,-0.7600350958307263,91.62167880885171,39.773997761744695,91.64597853381379,7.250283354406145
1D16,A_PA1_to_C1,78,-40.54939109286912,207.2785156165476,-89.34193078350054,-28.71,170.5,-51.8,12.622122625698715,0.7888826641061697,0.8494231136771451,-0.6140996635762879,93.17405931689923,39.617709949264416,92.84023974157095,7.396937703410771
1D16,A_PA1_to_C1,79,-39.17222385924912,207.7673671887726,-89.49243903545896,-27.33,170.73,-51.8,12.807483204593916,0.8004677002871198,0.8497719904484611,-0.4874716648808805,94.54235513252004,39.457472309806334,93.95300780850773,7.535628554712375
1D16,A_PA1_to_C1,80,-37.78842126078582,208.2392299301881,-89.63609218903564,-25.94,170.94,-51.8,12.974338602786371,0.8108961626741482,0.849961068540564,-0.3750430072181864,95.77404929597839,39.29344618909063,94.99301656512745,7.667431187767492
