config,condition,scan_id,pa_x,pa_y,pa_z,focus_x,focus_y,focus_z,beam_sum,beam_mean,beam_max,beam_db,beam_percent,geometry_echo_percent,edm_echo_percent,edm_minus_geometry_db
1D32,A_PA1_to_C1,136,41.62902929258818,202.1446564938012,-84.8812160005424,51.96,164.91,-51.8,3.8918704036606866,0.12162095011439646,0.999999949449972,-17.564432931872812,13.236658165047471,29.924313411852342,39.420532908282574,2.3939659268208136
1D32,A_PA1_to_C1,137,42.92008254787703,201.5058761804476,-84.59244212770967,53.3,164.48,-51.8,3.830760440352398,0.11971126376101243,0.9999509887740877,-17.701900457426998,13.02881679036306,29.849267492575766,38.799655303882815,2.277883788458887
1D32,A_PA1_to_C1,138,44.20344095580125,200.8539741852588,-84.29875593198065,54.63,164.04,-51.8,3.774560476726065,0.11795501489768953,0.9998196427531215,-17.83027257282141,12.837674837971697,29.780206935944136,38.220322622341705,2.1673327485070644
1D32,A_PA1_to_C1,139,45.479083879422326,200.1892406876478,-84.00027201496113,55.97,163.59,-51.8,3.7195156913010337,0.1162348653531573,0.9995987416678225,-17.957872431448013,12.650461767424897,29.717201280083955,37.67820087368429,2.061645026204147
1D32,A_PA1_to_C1,140,46.74699928704412,199.5119648380151,-83.69710381974916,57.3,163.13,-51.8,3.6671855731441982,0.1145995491607562,0.9992954117985875,-18.080942586609673,12.47248156409463,29.66031396634994,37.173877495041694,1.9612423901511522
1D32,A_PA1_to_C1,141,48.007181537454464,198.82243129729403,-83.3893624432826,58.62,162.66,-51.8,3.617389419872262,0.11304341937100819,0.9989130988016944,-18.199695054504737,12.30311964028161,29.609602275444864,36.70619840837071,1.86613667823629
1D32,A_PA1_to_C1,142,49.25963216287593,198.12092114404783,-83.07715879174981,59.94,162.18,-51.8,3.5692214225077863,0.11153816945336832,0.9984445199799579,-18.316130515818074,12.13929524494492,29.565117269742835,36.27324513840858,1.7761360988551422
1D32,A_PA1_to_C1,143,50.504359087927725,197.4077115489707,-82.76060183738355,61.26,161.68,-51.8,3.522618680631997,0.1100818337697499,0.9978849051705645,-18.4302876579851,11.980794447183632,29.526903741873767,35.87383472992079,1.6911978954815374
1D32,A_PA1_to_C1,144,51.74137630049833,196.68307631020824,-82.4397969481123,62.58,161.18,-51.8,3.4774635651842747,0.10867073641200858,0.9972368640005114,-18.54234856694162,11.82721717826364,29.495000169620994,35.50668421517905,1.6112342937293642
1D32,A_PA1_to_C1,145,52.97070413149112,195.9472847727104,-82.11485016116147,63.89,160.66,-51.8,3.4344005349440616,0.10732501671700193,0.996508641524465,-18.650581472716063,11.680755309876488,29.46943867717743,35.17119746418105,1.536305824488229
1D32,A_PA1_to_C1,146,54.19236807897806,195.20060217646076,-81.78586373787523,65.19,160.14,-51.8,3.3932619653749905,0.10603943641796845,0.9957095758417644,-18.755252551384697,11.540838733447677,29.450245002799196,34.865987122951466,1.4662610659802016
1D32,A_PA1_to_C1,147,55.40639861693578,194.44328844032668,-81.45293907592712,66.49,159.6,-51.8,3.353333675913987,0.1047916773723121,0.9948157035648613,-18.85806492769659,11.40503844620963,29.437438472889433,34.589137406060544,1.400794296629496
1D32,A_PA1_to_C1,148,56.61283103800743,193.6755986866025,-81.11617586847466,67.79,159.06,-51.8,3.3145283335158022,0.10357901042236882,0.9938319316062708,-18.95916561825882,11.273057419344179,29.431031982538187,34.33932542143452,1.3397253751403995
