config,condition,scan_id,pa_x,pa_y,pa_z,focus_x,focus_y,focus_z,beam_sum,beam_mean,beam_max,beam_db,beam_percent,geometry_echo_percent,edm_echo_percent,edm_minus_geometry_db,amplitude_percent,amplitude_db,depth_mm,scan_position_mm
1D16,B_PA2_to_C2,31,-80.74922459345133,149.15248953395547,-85.73746566339398,-88.2,183.17,-51.8,8.659468669731746,0.5412167918582341,0.8499175284778675,-3.8974459848632232,63.84511899676304,43.250894450932726,62.11341631128702,3.143806465664917,62.11341631128702,-4.136291667757654,35.0,31.313131313131315
1D16,B_PA2_to_C2,32,-79.73473816719762,149.3045824755824,-86.08977990629651,-86.98,183.75,-51.8,8.81932145682416,0.55120759105151,0.8499427509844868,-3.7385674389678956,65.02369248702263,43.365797424324555,62.5985911249198,3.1883444425023306,62.5985911249198,-4.068708822551297,35.0,32.323232323232325
1D16,B_PA2_to_C2,33,-78.71862135234821,149.4551382571482,-86.4380323272578,-85.76,184.33,-51.8,8.979319266692343,0.5612074541682714,0.8499630544499723,-3.5824026198851513,66.20333521105735,43.474969831864406,63.08194304007806,3.2333154524752743,63.08194304007806,-4.0018987613370784,35.0,33.33333333333333
1D16,B_PA2_to_C2,34,-77.70088469592274,149.6041466734858,-86.78219602640094,-84.53,184.89,-51.8,9.140541943942567,0.5712838714964105,0.8499790294033852,-3.4278319726548494,67.39200872055297,43.57830174619205,63.566139766597395,3.2791107352318765,63.566139766597395,-3.9354832305599685,35.0,34.34343434343434
1D16,B_PA2_to_C2,35,-76.68153940290324,149.75159744535128,-87.12224516612058,-83.29999999999998,185.45,-51.8,9.301601744560099,0.5813501090350062,0.8499903585547822,-3.276116071913667,68.57948136214401,43.67568912082881,64.0485670804989,3.325393038378235,64.0485670804989,-3.869811640319874,35.0,35.35353535353536
1D16,B_PA2_to_C2,36,-75.66059697847993,149.8974803307656,-87.45815384885604,-82.06,186.0,-51.8,9.465125710660331,0.5915703569162707,0.8499974159487294,-3.1247431621137296,69.78512197043959,43.767033894943616,64.53533609141611,3.3730092160378975,64.53533609141611,-3.804048477108706,35.0,36.36363636363637
1D16,B_PA2_to_C2,37,-74.63806924818577,150.0417851248658,-87.7898962109968,-80.81999999999998,186.54,-51.8,9.626720024405412,0.6016700015253382,0.8499999798198998,-2.977704063428095,70.97653550673621,43.852244092091894,65.01744389240423,3.420761374665202,65.01744389240423,-3.739402168728053,35.0,37.37373737373738
1D16,B_PA2_to_C2,38,-73.61396815521526,150.18450169084596,-88.11744574553933,-79.58,187.08,-51.8,9.78757773973104,0.61172360873319,0.8499983054937279,-2.833766399192065,72.16251820015594,43.93123391282808,65.49801392225142,3.4690945915243048,65.49801392225142,-3.6754373759457204,35.0,38.38383838383838
1D16,B_PA2_to_C2,39,-72.58830630330328,150.32561996117698,-88.44077702518774,-78.34,187.6,-51.8,9.944820603045258,0.6215512876903286,0.8499926638884567,-2.695331826327088,73.32184906704607,44.00392382109836,65.97143211276352,3.5172901542931885,65.97143211276352,-3.612881762404934,35.0,39.39393939393939
1D16,B_PA2_to_C2,40,-71.56109641508871,150.46512977948345,-88.7598640362138,-77.09,188.12,-51.8,10.105236103232434,0.6315772564520271,0.849982771838522,-2.5563415897586457,74.50457136664564,44.070240624326786,66.45302652501157,3.5673868677758422,66.45302652501157,-3.549704696778651,35.0,40.4040404040404
1D16,B_PA2_to_C2,41,-70.53235169037065,150.6030210563669,-89.07468130687656,-75.84,188.63,-51.8,10.263036514686519,0.6414397821679074,0.8499690166450647,-2.421753408614638,75.66801296234533,44.13011754711391,66.93101860229919,3.617847003791427,66.93101860229919,-3.4874513110784795,35.0,41.41414141414141
1D16,B_PA2_to_C2,42,-69.50208597534196,150.73928382249213,-89.3852044178836,-74.58,189.13,-51.8,10.42230622160723,0.6513941388504518,0.8499508580204439,-2.2879943064682235,76.84228747949619,44.18349429847407,67.41501995851716,3.6699321579630535,67.41501995851716,-3.4248666513760995,35.0,42.42424242424242
1D16,B_PA2_to_C2,43,-68.47031288272552,150.8739081752133,-89.69140715404404,-73.31999999999998,189.62,-51.8,10.578641660541916,0.6611651037838697,0.8499289356376588,-2.1586727671713435,77.99492802626376,44.230317132543185,67.89636710997648,3.7225296817037945,67.89636710997648,-3.363069252622521,35.0,43.43434343434344
1D16,B_PA2_to_C2,44,-67.43704656234294,151.00688424031952,-89.9932640606525,-72.06,190.1,-51.8,10.731885606117352,0.6707428503823345,0.8499034269888972,-2.0337501947487993,79.12477540073326,44.270538902696345,68.37563282550003,3.7757310032058515,68.37563282550003,-3.301972823744044,35.0,44.44444444444444
1D16,B_PA2_to_C2,45,-66.40230189331929,151.13820215259082,-90.29075113844432,-70.79,190.58,-51.8,10.887084401670384,0.680442775104399,0.8498732067017601,-1.9090390944814064,80.26903562594457,44.304119109020455,68.86469330161964,3.831050233151194,68.86469330161964,-3.2400676472836114,35.0,45.45454545454545
1D16,B_PA2_to_C2,46,-65.36609387181097,151.2678522055928,-90.58384371028332,-69.52,191.04,-51.8,11.037711436127772,0.6898569647579857,0.8498395514786958,-1.7896901717262996,81.37958886031056,44.33102393909423,69.35048204795994,3.8868344318278414,69.35048204795994,-3.1790103168921027,35.0,46.464646464646464
1D16,B_PA2_to_C2,47,-64.32843764514975,151.39582463511093,-90.87251660833756,-68.25,191.5,-51.8,11.18575662638972,0.6991097891493575,0.8498023436401603,-1.673963571109283,82.47110649836274,44.35122630203441,69.83838944579503,3.9437716598895984,69.83838944579503,-3.1181156904223224,35.0,47.474747474747474
1D16,B_PA2_to_C2,48,-63.28934886231595,151.5221097582287,-91.1567453525607,-66.98,191.95,-51.8,11.329997460334061,0.7081248412708788,0.8497618390718805,-1.5626746398560902,83.53457511966027,44.364705855774,70.32691987172709,4.001679809576912,70.32691987172709,-3.0575680618002643,35.0,48.484848484848484
1D16,B_PA2_to_C2,49,-62.24884367455399,151.6466974859408,-91.4365064098234,-65.7,192.39,-51.8,11.474167386604755,0.7171354616627972,0.849716473825984,-1.452847267436984,84.59752094804355,44.371449027544976,70.82533472970417,4.061700482652142,70.82533472970417,-2.9962272854142027,35.0,49.494949494949495
1D16,B_PA2_to_C2,50,-61.20693837904393,151.7695790116044,-91.71177513775478,-64.42,192.82,-51.8,11.614166099288084,0.7258853812055053,0.8496677735984737,-1.3475102345907894,85.6297129694667,44.371449027544976,71.32601592507375,4.122887092142173,71.32601592507375,-2.9350406759241707,35.0,50.505050505050505
1D16,B_PA2_to_C2,51,-60.16364981403854,151.89074522038314,-91.98252799904806,-63.14,193.25,-51.8,11.750682983515883,0.7344176864697427,0.8496157044189696,-1.2460086944132065,86.63623392947164,44.364705855774,71.83173166770989,4.185574595745742,71.83173166770989,-2.873673275631435,35.0,51.515151515151516
1D16,B_PA2_to_C2,52,-59.118995098258246,152.01018632705112,-92.2487417271654,-61.85,193.66,-51.8,11.885497745626571,0.7428436091016607,0.8495585931544033,-1.146923410086204,87.63020536787674,44.35122630203441,72.34763684209138,4.250374348783884,72.34763684209138,-2.811513001528038,35.0,52.52525252525253
