config,condition,scan_id,pa_x,pa_y,pa_z,focus_x,focus_y,focus_z,beam_sum,beam_mean,beam_max,beam_db,beam_percent,geometry_echo_percent,edm_echo_percent,edm_minus_geometry_db,amplitude_percent,amplitude_db,depth_mm,scan_position_mm
1D16,B_PA2_to_C2,137,32.19266435930694,155.16534617449724,-96.59215188515384,51.47,196.68,-51.8,6.614730037828605,0.4134206273642878,0.846701772766311,-6.237028403345515,48.76953107675055,31.417941322770332,57.898102457922285,5.3097321242059925,57.898102457922285,-4.746713390583472,35.0,138.3838383838384
1D16,B_PA2_to_C2,138,33.26264053382973,155.11689864444983,-96.42113376138818,52.77,196.33,-51.8,6.50900833685864,0.406813021053665,0.8464786697061779,-6.376974334252667,47.99005893632226,31.34525141450005,56.78067497023639,5.160575864684912,56.78067497023639,-4.9159889836118955,35.0,139.3939393939394
1D16,B_PA2_to_C2,139,34.331719100072526,155.06651938643978,-96.24513495979193,54.08,195.98,-51.8,6.403484816275622,0.40021780101722637,0.8462411868465198,-6.518943208613772,47.212047953716684,31.278934611271623,55.70281682513364,5.0125041061210895,55.70281682513364,-5.082456850320649,35.0,140.4040404040404
1D16,B_PA2_to_C2,140,35.39987582541831,155.01421438336334,-96.06417264235868,55.38,195.61,-51.8,6.300953423054212,0.39380958894088824,0.8459974311181211,-6.659145504113325,46.45609753103011,31.219057688484497,54.67149644550111,4.866823422799918,54.67149644550111,-5.2447807723502535,35.0,141.41414141414143
1D16,B_PA2_to_C2,141,36.46708644216982,154.95998983572957,-95.87826249657256,56.68,195.24,-51.8,6.200717168017192,0.3875448230010745,0.8457442468415436,-6.798432441793589,45.717068859098134,31.165680937124336,53.6858725441688,4.723667915708406,53.6858725441688,-5.402799680167676,35.0,142.42424242424244
1D16,B_PA2_to_C2,142,37.53332745825927,154.90385207524594,-95.68742349521644,57.98,194.86,-51.8,6.102059822375832,0.3813787388984895,0.8454799825965961,-6.937741670296997,44.989681277641296,31.118858103055224,52.74480811062078,4.5831212873218234,52.74480811062078,-5.5564056665312656,35.0,143.43434343434342
1D16,B_PA2_to_C2,143,38.59857531813452,154.84580760475149,-95.4916729379468,59.27,194.47,-51.8,6.006840888469222,0.3754275555293264,0.8452105145031386,-7.0743483233647755,44.28764465185364,31.07863633290207,51.85249177728997,4.446153534089956,51.85249177728997,-5.7046073740716245,35.0,144.44444444444443
1D16,B_PA2_to_C2,144,39.66280689849823,154.7858630702206,-95.29102930237936,60.56,194.07,-51.8,5.913082916186026,0.3695676822616266,0.8449294574873605,-7.210991511450681,43.59637950319166,31.045056126577954,51.004599963571785,4.312337926673066,51.004599963571785,-5.847813086390995,35.0,145.45454545454547
1D16,B_PA2_to_C2,145,40.72599915709653,154.72402525901262,-95.08551026173888,61.85,193.66,-51.8,5.820785457808096,0.363799091113006,0.8446363524316168,-7.347639042593668,42.915882530688584,31.018151296504175,50.200874748263544,4.18190749561827,50.200874748263544,-5.985774304496411,35.0,146.46464646464648
1D16,B_PA2_to_C2,146,41.78812967252567,154.66030109872707,-94.87513555586692,63.14,193.25,-51.8,5.730636416571421,0.35816477603571384,0.8443326670845736,-7.483213784629995,42.25122555406395,30.997948933563997,49.44235768741737,4.055324273768987,49.44235768741737,-6.11801655683883,35.0,147.47474747474746
1D16,B_PA2_to_C2,147,42.8491760867882,154.59469736955518,-94.65992407576108,64.42,192.82,-51.8,5.64290064851052,0.3526812905319075,0.8440212243764336,-7.617222811144262,41.60436132188535,30.984469379824418,48.72900695314078,3.932869957959631,48.72900695314078,-6.244248780034961,35.0,148.4848484848485
1D16,B_PA2_to_C2,148,43.90911670401592,154.5272213537003,-94.43989668681203,65.7,192.39,-51.8,5.557180943111714,0.3473238089444821,0.8436987763860346,-7.750180135235274,40.97236125348811,30.977726208053436,48.05919931794105,3.814539880751344,48.05919931794105,-6.364469379213581,35.0,149.4949494949495
1D16,B_PA2_to_C2,149,44.96792978648344,154.45788129605765,-94.21507258127312,66.98,191.95,-51.8,5.47277521298323,0.34204845081145185,0.8433628136438526,-7.883118681419258,40.35004895124513,30.977726208053436,47.4305201105432,3.7001670006938614,47.4305201105432,-6.478842259271063,35.0,150.5050505050505
1D16,B_PA2_to_C2,150,46.02559383187995,154.38668407085044,-93.9854713541777,68.25,191.5,-51.8,5.3911951467894905,0.33694969667434316,0.8430205207155163,-8.013569841998718,39.748569896056814,30.984469379824418,46.84522255993921,3.5904248701542354,46.84522255993921,-6.586693867840356,35.0,151.5151515151515
1D16,B_PA2_to_C2,151,47.08208808186795,154.31363728095752,-93.7511147078041,69.52,191.04,-51.8,5.310825851669941,0.3319266157293713,0.842664002468382,-8.14402967780093,39.156017696113054,30.997948933563997,46.298707795038936,3.48471822966426,46.298707795038936,-6.688622600943557,35.0,152.52525252525254
1D16,B_PA2_to_C2,152,48.13739187572139,154.23874863471048,-93.5120235955986,70.79,190.58,-51.8,5.232305411145787,0.3270190881966117,0.8422953260347181,-8.27340917119117,38.57709685695513,31.018151296504175,45.791163833398414,3.383315435027436,45.791163833398414,-6.784366365087245,35.0,153.53535353535352
1D16,B_PA2_to_C2,153,49.19148480348986,154.1620260381531,-93.26821888920249,72.06,190.1,-51.8,5.154314342321458,0.3221446463950911,0.8419085769635193,-8.403852869826917,38.002079005435114,31.045056126577954,45.31848502177542,3.285658676043743,45.31848502177542,-6.8744923370203175,35.0,154.54545454545453
1D16,B_PA2_to_C2,154,50.244346869708224,154.08347698062326,-93.01972230558997,73.31999999999998,189.62,-51.8,5.079475336056905,0.3174672085035566,0.8415172048538778,-8.530893772116507,37.45030089493034,31.07863633290207,44.88503314159424,3.1927919119211086,44.88503314159424,-6.9579689962404725,35.0,155.55555555555557
1D16,B_PA2_to_C2,155,51.29595856754602,154.00311012760852,-92.76655613122028,74.58,189.13,-51.8,5.005700881938219,0.3128563051211387,0.8411096552526641,-8.657972998704638,36.906371586820185,31.118858103055224,44.484958666001276,3.1037907812920738,44.484958666001276,-7.0357361725610135,35.0,156.56565656565658
1D16,B_PA2_to_C2,156,52.34630046281263,153.92093409495914,-92.50874189047302,75.84,188.63,-51.8,4.9329839686923584,0.3083114980432724,0.840685223126038,-8.78507680843114,36.370239387914374,31.165680937124336,44.11688465229639,3.0185643321246496,44.11688465229639,-7.107903263751431,35.0,157.57575757575756
