config,condition,scan_id,pa_x,pa_y,pa_z,focus_x,focus_y,focus_z,beam_sum,beam_mean,beam_max,beam_db,beam_percent,geometry_echo_percent,edm_echo_percent,edm_minus_geometry_db,amplitude_percent,amplitude_db,depth_mm,scan_position_mm
2D8x8,A_PA1_to_C1,0,-126.47159,137.926021,-64.727672,-124.23,120.25,-51.8,25.412617221086958,0.3970721440794837,1.1174279725974172,-9.44955975951071,33.6916291762544,35.662211525470056,45.01118605683684,2.0222437045899797,45.01118605683684,-6.933590862691021,35.0,0.0
2D8x8,A_PA1_to_C1,1,-125.5875311773166,139.02719128142945,-65.13280492576665,-123.25,121.26,-51.8,25.62002243383629,0.40031285052869203,1.1183640298223998,-9.37895754417134,33.96660358980573,35.86336499670101,45.289427560588926,2.0269159037770006,45.289427560588926,-6.880063371657082,35.0,1.0101010101010102
2D8x8,A_PA1_to_C1,2,-124.6997361978672,140.12576271513814,-65.53680832565904,-122.26,122.26,-51.8,25.874884950402347,0.40429507735003667,1.1196205018218266,-9.29297910942284,34.304496114781294,36.06431592343749,45.585080980924985,2.0349006369700664,45.585080980924985,-6.823545386975959,35.0,2.0202020202020203
2D8x8,A_PA1_to_C1,3,-123.80814054759924,141.2216765912607,-65.93965723338754,-121.26,123.25,-51.8,26.139373709519806,0.40842771421124696,1.1208889285738401,-9.204644101603366,34.655150953515445,36.264861965130144,45.8840619353985,2.0435165713084587,45.8840619353985,-6.766762853757267,35.0,3.0303030303030303
2D8x8,A_PA1_to_C1,4,-122.9126787053178,142.31487245796063,-66.3413259657362,-120.25,124.23,-51.8,26.43082836091168,0.412981693139245,1.1222896757827803,-9.108332169189843,35.04155672789753,36.46480118891455,46.19257964683977,2.0539673247119663,46.19257964683977,-6.708555673837369,35.0,4.040404040404041
2D8x8,A_PA1_to_C1,5,-122.01174866453802,143.40418686963125,-66.74131078089212,-119.24,125.21,-51.8,26.72561732433234,0.4175877706926928,1.12366503252331,-9.011992746213247,35.43238307822637,36.66393227294048,46.501782981679604,2.0646112606593703,46.501782981679604,-6.650607899508597,35.0,5.05050505050505
2D8x8,A_PA1_to_C1,6,-121.10663104890662,144.49049807357036,-67.13999408581748,-118.22,126.17,-51.8,27.00800201908732,0.4220000315482394,1.124879324518823,-8.920698509774835,35.80676405354914,36.86205470908594,46.805730592939376,2.074389784189382,46.805730592939376,-6.594019428888803,35.0,6.0606060606060606
2D8x8,A_PA1_to_C1,7,-120.19746436062516,145.57388656308214,-67.53741160967894,-117.19,127.13,-51.8,27.301084041553615,0.42657943814927524,1.1261210709560356,-8.826949820574985,36.19532736968674,37.05896900485185,47.11277240232591,2.0849065722856825,47.11277240232591,-6.53722676957429,35.0,7.07070707070707
2D8x8,A_PA1_to_C1,8,-119.2841803722571,146.65428488520172,-67.93353475243892,-116.15,128.08,-51.8,27.61342130638213,0.43145970791222077,1.1274251695354995,-8.72814327575137,36.60941896887062,37.25447688423409,47.42591959912436,2.096745823207677,47.42591959912436,-6.479684785822055,35.0,8.080808080808081
2D8x8,A_PA1_to_C1,9,-118.36592519347504,147.73104304627157,-68.32808255362077,-115.1,129.02,-51.8,27.945887633429972,0.4366544942723433,1.1287892110564004,-8.624189488367914,37.050197347069016,37.448381487370604,47.74536843648515,2.109963934000126,47.74536843648515,-6.421375019839417,35.0,9.090909090909092
